"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200001442","0","0200001442","W2061850_750ml","32.94","750ml","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","Failla","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","Winery Direct","7/4/2021","OrderId:500000065","Kitchen","09-D"
"200001443","0","0200001443","W2682918_750ml","80.26","750ml","2682918","White","2016","Aubert Chardonnay Sonoma Coast","Aubert","Chardonnay","Unknown","Unknown","USA","California","Sonoma County","Sonoma Coast","","Astor Wines","7/8/2021","OrderId:100000489","Off-site Storage",""
"200001445","0","0200001445","W4017096_750ml","107.88","750ml","4017096","Red","2019","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Winery Direct","7/4/2021","OrderId:500000065","Home Cellar","24-F"
"200001447","0","0200001447","W4017096_750ml","107.88","750ml","4017096","Red","2019","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Winery Direct","7/4/2021","OrderId:500000065","Home Cellar","48-C"
"200001448","0","0200001448","W4017096_750ml","107.88","750ml","4017096","Red","2019","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","Williams Selyem","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","","Winery Direct","7/4/2021","OrderId:500000065","Home Cellar","84-E"
"200001449","0","0200001449","W829003_750ml","140.33","750ml","829003","Red","2006","Domaine Fourrier Chambolle-Musigny 1er Cru Les Gruenchers Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Les Gruenchers","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Winery Direct","7/4/2021","OrderId:500000065","Off-site Storage","57-B"
"200001450","0","0200001450","W829003_750ml","140.33","750ml","829003","Red","2006","Domaine Fourrier Chambolle-Musigny 1er Cru Les Gruenchers Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Les Gruenchers","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Winery Direct","7/4/2021","OrderId:500000065","Home Cellar","68-F"
"200001451","0","0200001451","W4893791_750ml","345.40","750ml","4893791","Red","2022","Cecile Tremblay Vosne-Romanée 1er Cru","Cecile Tremblay","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru","","Winery Direct","7/19/2021","OrderId:500000064","Kitchen","06-B"
"200001452","0","0200001452","W4905013_750ml","58.60","750ml","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","Bottleshop","7/19/2021","OrderId:100000493","Home Cellar","16-E"
"200001453","0","0200001453","W3216625_750ml","97.85","750ml","3216625","Red","2017","Domaine Méo-Camuzet Clos Vougeot Grand Maupertuis","Domaine Méo-Camuzet","Pinot Noir","Unknown","Grand Maupertuis","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru","","Winery Direct","7/19/2021","OrderId:500000064","Home Cellar","63-A"
"200001454","0","0200001454","W3216625_750ml","97.85","750ml","3216625","Red","2017","Domaine Méo-Camuzet Clos Vougeot Grand Maupertuis","Domaine Méo-Camuzet","Pinot Noir","Unknown","Grand Maupertuis","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru","","Winery Direct","7/19/2021","OrderId:500000064","Home Cellar","09-E"
"200001456","0","0200001456","W3216625_750ml","97.85","750ml","3216625","Red","2017","Domaine Méo-Camuzet Clos Vougeot Grand Maupertuis","Domaine Méo-Camuzet","Pinot Noir","Unknown","Grand Maupertuis","France","Burgundy","Côte de Nuits","Clos Vougeot Grand Cru","","Winery Direct","7/19/2021","OrderId:500000064","Kitchen",""
"200001457","0","0200001457","W4798089_750ml","50.02","750ml","4798089","White","2021","Cameron Blanc Clos Electrique","Cameron","Chardonnay","Blanc","Clos Electrique","USA","Oregon","Unknown","Oregon","","Liner & Elsen","7/8/2021","OrderId:100000495","Kitchen","17-B"
"200001458","0","0200001458","W2743440_750ml","64.90","750ml","2743440","Red","2015","Rhys Pinot Noir Home Vineyard","Rhys","Pinot Noir","Unknown","Home Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Cellar Allocation","7/22/2021","OrderId:500000066","Home Cellar","43-B"
"200001460","0","0200001460","W1186851_750ml","351.91","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Chambers Street","8/6/2021","OrderId:100000497","Off-site Storage",""
"200001461","0","0200001461","W1186851_750ml","351.91","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Chambers Street","8/6/2021","OrderId:100000497","Home Cellar","28-B"
"200001462","0","0200001462","W1186851_750ml","351.91","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Chambers Street","8/6/2021","OrderId:100000497","Off-site Storage","18-F"
"200001463","0","0200001463","W1186851_750ml","351.91","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Chambers Street","8/6/2021","OrderId:100000497","Home Cellar","09-D"
"200001464","0","0200001464","W1186851_750ml","351.91","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Chambers Street","8/6/2021","OrderId:100000497","Kitchen","09-B"
"200001465","0","0200001465","W1186851_750ml","351.91","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Chambers Street","8/6/2021","OrderId:100000497","Kitchen","84-C"
"200001466","0","0200001466","W1186851_750ml","351.91","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Chambers Street","8/6/2021","OrderId:100000497","Kitchen","96-B"
"200001467","0","0200001467","W1186851_750ml","351.91","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Chambers Street","8/6/2021","OrderId:100000497","Off-site Storage","19-D"
"200001468","0","0200001468","W1186851_750ml","351.91","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Chambers Street","8/6/2021","OrderId:100000497","Kitchen","74-F"
"200001469","0","0200001469","W1186851_750ml","351.91","750ml","1186851","White","2010","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","","Chambers Street","8/6/2021","OrderId:100000497","Kitchen","43-F"
"200001470","0","0200001470","W3038305_750ml","32.14","750ml","3038305","White - Sparkling","2016","Acquiesce Grenache Blanc Methode Champenoise","Acquiesce","Grenache Blanc","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi","","Winery Direct","8/14/2021","OrderId:500000067","Home Cellar","21-E"
"200001471","0","0200001471","W3038305_750ml","32.14","750ml","3038305","White - Sparkling","2016","Acquiesce Grenache Blanc Methode Champenoise","Acquiesce","Grenache Blanc","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi","","Winery Direct","8/14/2021","OrderId:500000067","Home Cellar","31-B"
"200001474","0","0200001474","W3909023_750ml","71.89","750ml","3909023","White - Sparkling","2008","Jacques Selosse Millésimé","Jacques Selosse","Chardonnay","Millésimé","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Winery Direct","8/14/2021","OrderId:500000067","Home Cellar","86-A"
"200001475","0","0200001475","W3909023_750ml","71.89","750ml","3909023","White - Sparkling","2008","Jacques Selosse Millésimé","Jacques Selosse","Chardonnay","Millésimé","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Winery Direct","8/14/2021","OrderId:500000067","Home Cellar","28-A"
"200001476","0","0200001476","W3909023_750ml","71.89","750ml","3909023","White - Sparkling","2008","Jacques Selosse Millésimé","Jacques Selosse","Chardonnay","Millésimé","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Winery Direct","8/14/2021","OrderId:500000067","Home Cellar","41-F"
"200001477","0","0200001477","W151837_750ml","113.33","750ml","151837","Red","1990","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","Joseph Drouhin","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru","","Vinopolis","8/24/2021","OrderId:100000501","Home Cellar","91-A"
"200001479","0","0200001479","W151837_750ml","113.33","750ml","151837","Red","1990","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","Joseph Drouhin","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru","","Vinopolis","8/24/2021","OrderId:100000501","Kitchen","18-B"
"200001480","0","0200001480","W151837_750ml","113.33","750ml","151837","Red","1990","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","Joseph Drouhin","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru","","Vinopolis","8/24/2021","OrderId:100000501","Home Cellar","99-F"
"200001481","0","0200001481","W151837_750ml","113.33","750ml","151837","Red","1990","Joseph Drouhin Beaune 1er Cru Clos des Mouches Rouge","Joseph Drouhin","Pinot Noir","Rouge","Clos des Mouches","France","Burgundy","Côte de Beaune","Beaune 1er Cru","","Vinopolis","8/24/2021","OrderId:100000501","Home Cellar","01-E"
"200001484","0","0200001484","W2030020_750ml","507.00","750ml","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","","List Allocation","8/3/2021","OrderId:500000068","Home Cellar",""
"200001485","0","0200001485","W2030020_750ml","507.00","750ml","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","","List Allocation","8/3/2021","OrderId:500000068","Off-site Storage","66-C"
"200001486","0","0200001486","W2030020_750ml","507.00","750ml","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","","List Allocation","8/3/2021","OrderId:500000068","Kitchen","06-D"
"200001487","0","0200001487","W2030020_750ml","507.00","750ml","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","","List Allocation","8/3/2021","OrderId:500000068","Home Cellar","43-C"
"200001488","0","0200001488","W2030020_750ml","507.00","750ml","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","","List Allocation","8/3/2021","OrderId:500000068","Kitchen","85-F"
"200001490","0","0200001490","W2030020_750ml","507.00","750ml","2030020","Red","2013","Domaine Armand Rousseau Père et Fils Charmes-Chambertin","Domaine Armand Rousseau Père et Fils","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Charmes-Chambertin Grand Cru","","List Allocation","8/3/2021","OrderId:500000068","Off-site Storage","11-B"
"200001492","0","0200001492","W4589335_1.5L","84.79","1.5L","4589335","Red","2021","Hirsch Vineyards Pinot Noir San Andreas Fault","Hirsch Vineyards","Pinot Noir","San Andreas Fault","Unknown","USA","California","Sonoma County","Sonoma Coast","","Bottleshop","8/17/2021","OrderId:100000504","Home Cellar","76-D"
"200001493","0","0200001493","W4589335_1.5L","84.79","1.5L","4589335","Red","2021","Hirsch Vineyards Pinot Noir San Andreas Fault","Hirsch Vineyards","Pinot Noir","San Andreas Fault","Unknown","USA","California","Sonoma County","Sonoma Coast","","Bottleshop","8/17/2021","OrderId:100000504","Off-site Storage","89-C"
"200001495","0","0200001495","W5079241_1.5L","147.22","1.5L","5079241","Red","2022","Hirsch Vineyards Pinot Noir East Ridge","Hirsch Vineyards","Pinot Noir","East Ridge","Unknown","USA","California","Sonoma County","Sonoma Coast","","Bottleshop","8/18/2021","OrderId:100000505","Kitchen","19-B"
"200001496","0","0200001496","W1314769_750ml","178.27","750ml","1314769","Red","2010","Louis Jadot Chambertin","Louis Jadot","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambertin Grand Cru","","List Allocation","8/3/2021","OrderId:500000068","Kitchen","60-D"
"200001497","0","0200001497","W1314769_750ml","178.27","750ml","1314769","Red","2010","Louis Jadot Chambertin","Louis Jadot","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Chambertin Grand Cru","","List Allocation","8/3/2021","OrderId:500000068","Off-site Storage","10-A"
"200001498","0","0200001498","W4557417_750ml","69.54","750ml","4557417","Red","2021","Joannès Violot-Guillemard Pommard 1er Cru Les Épenots","Joannès Violot-Guillemard","Pinot Noir","Unknown","Les Épenots","France","Burgundy","Côte de Beaune","Pommard 1er Cru","","Flatiron Wines","8/1/2021","OrderId:100000507","Home Cellar","67-F"
"200001499","0","0200001499","W2800894_750ml","92.94","750ml","2800894","Red","2016","Rhys Pinot Noir Alpine Vineyard","Rhys","Pinot Noir","Unknown","Alpine Vineyard","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","Flatiron Wines","8/24/2021","OrderId:100000508","Home Cellar","24-C"
"200001501","0","0200001501","W3107062_750ml","43.18","750ml","3107062","Red","2016","Cameron Pinot Noir Abbey Ridge","Cameron","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills","","Astor Wines","8/6/2021","OrderId:100000509","Home Cellar","03-D"
"200001502","0","0200001502","W3107062_750ml","43.18","750ml","3107062","Red","2016","Cameron Pinot Noir Abbey Ridge","Cameron","Pinot Noir","Unknown","Abbey Ridge","USA","Oregon","Willamette Valley","Dundee Hills","","Astor Wines","8/6/2021","OrderId:100000509","Off-site Storage",""
"200001505","0","0200001505","W2990857_750ml","90.58","750ml","2990857","Red","2017","Jacques-Frédéric Mugnier Nuits-Saint-Georges 1er Cru Clos de la Maréchale","Jacques-Frédéric Mugnier","Pinot Noir","Unknown","Clos de la Maréchale","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru","","Winery Direct","9/16/2021","OrderId:500000069","Kitchen","65-D"
"200001506","0","0200001506","W2990857_750ml","90.58","750ml","2990857","Red","2017","Jacques-Frédéric Mugnier Nuits-Saint-Georges 1er Cru Clos de la Maréchale","Jacques-Frédéric Mugnier","Pinot Noir","Unknown","Clos de la Maréchale","France","Burgundy","Côte de Nuits","Nuits-Saint-Georges 1er Cru","","Winery Direct","9/16/2021","OrderId:500000069","Kitchen","47-B"
"200001508","0","0200001508","W3772951_750ml","75.14","750ml","3772951","White","2019","Matthiasson Chardonnay Linda Vista Vineyard","Matthiasson","Chardonnay","Unknown","Linda Vista Vineyard","USA","California","Napa Valley","Napa Valley","","Astor Wines","9/22/2021","OrderId:100000512","Home Cellar",""
"200001513","0","0200001513","W4905013_750ml","59.47","750ml","4905013","Red","2022","Whitcraft Winery Pinot Noir La Rinconada Vineyard","Whitcraft Winery","Pinot Noir","Unknown","La Rinconada Vineyard","USA","California","Central Coast","Sta. Rita Hills","","Mailer","9/5/2021","OrderId:500000072","Home Cellar","87-F"
