"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50000066","2635678","Red","6/18/2020","2020","6","18","750ml","Drank from my cellar","USD","292.71","292.71","0","USD","Tuesday risotto with Sam","OrderId:500000002","","Kitchen","47-C","2015","Domaine Dujac Vosne-Romanée 1er Cru Aux Malconsorts","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Aux Malconsorts","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru"
"50000067","2635678","Red","1/10/2021","2021","1","10","750ml","Drank from my cellar","USD","292.71","292.71","0","USD","","OrderId:500000002","","Home Cellar","09-A","2015","Domaine Dujac Vosne-Romanée 1er Cru Aux Malconsorts","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Aux Malconsorts","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru"
"50000068","2635678","Red","4/24/2025","2025","4","24","750ml","Drank from my cellar","USD","292.71","292.71","0","USD","","OrderId:500000002","","Kitchen","64-F","2015","Domaine Dujac Vosne-Romanée 1er Cru Aux Malconsorts","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Aux Malconsorts","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru"
"50000069","3038305","White - Sparkling","9/26/2019","2019","9","26","750ml","Drank from my cellar","USD","0.00","0.00","0","USD","burgers with Sam and Iris and Theo","OrderId:100000023","","Home Cellar","42-B","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000070","3038305","White - Sparkling","9/20/2019","2019","9","20","750ml","Drank from my cellar","USD","0.00","0.00","0","USD","sheet-pan dinner with Sam and Iris and Theo","OrderId:100000023","","Home Cellar","29-E","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000071","2992807","Red","3/25/2020","2020","3","25","750ml","Drank from my cellar","USD","25.09","25.09","0","USD","tacos with Sam and Iris and Theo","OrderId:500000003","","Off-site Storage","60-D","2016","Galerie Cabernet Sauvignon Latro","USA, California, Sonoma County, Knights Valley","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Latro","Unknown","USA","California","Sonoma County","Knights Valley"
"50000072","2293523","White - Sparkling","9/13/2020","2020","9","13","750ml","Drank from my cellar","USD","46.12","46.12","0","USD","paella with Sam and Iris and Theo","OrderId:500000005","","Home Cellar","33-C","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000073","2293523","White - Sparkling","7/27/2019","2019","7","27","1.5L","Drank from my cellar","USD","77.88","77.88","0","USD","","OrderId:100000026","","Home Cellar","21-C","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000074","2293523","White - Sparkling","7/24/2019","2019","7","24","1.5L","Drank from my cellar","USD","77.88","77.88","0","USD","book club Friday — October 2021","OrderId:100000026","","Home Cellar","83-F","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000075","3510209","White - Sparkling","9/6/2020","2020","9","6","375ml","Drank from my cellar","USD","21.51","21.51","0","USD","homemade pizza with Sam and Iris and Theo and Kate and Josh","OrderId:500000003","","Home Cellar","76-D","1001","Bérêche et Fils Champagne Brut Réserve Vieilles Vignes","France, Champagne","White","Sparkling","Champagne Blend","Champagne Blend","Brut Réserve Vieilles Vignes","Unknown","France","Champagne","Unknown","Champagne"
"50000076","3866739","Red","11/1/2024","2024","11","1","750ml","Drank from my cellar","USD","57.64","57.64","0","USD","book club Friday — November 2024","OrderId:500000004","","Home Cellar","68-E","2019","Simon Bize Savigny-lès-Beaune 1er Cru Les Marconnets","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Marconnets","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"50000077","3866739","Red","8/2/2023","2023","8","2","750ml","Drank from my cellar","USD","57.64","57.64","0","USD","","OrderId:500000004","","Off-site Storage","84-A","2019","Simon Bize Savigny-lès-Beaune 1er Cru Les Marconnets","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Marconnets","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"50000078","3866739","Red","12/19/2024","2024","12","19","750ml","Drank from my cellar","USD","57.64","57.64","0","USD","","OrderId:500000004","","Off-site Storage","73-B","2019","Simon Bize Savigny-lès-Beaune 1er Cru Les Marconnets","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Marconnets","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"50000079","3866739","Red","4/28/2021","2021","4","28","750ml","Drank from my cellar","USD","57.64","57.64","0","USD","","OrderId:500000004","","Home Cellar","20-D","2019","Simon Bize Savigny-lès-Beaune 1er Cru Les Marconnets","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Les Marconnets","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"50000080","4087361","Red","9/11/2019","2019","9","11","750ml","Drank from my cellar","USD","30.51","30.51","0","USD","weeknight pasta with Sam and Iris and Theo","OrderId:100000029","","Home Cellar","61-F","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","USA, Oregon, Willamette Valley, Chehalem Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains"
"50000081","4087361","Red","12/2/2019","2019","12","2","750ml","Drank from my cellar","USD","30.51","30.51","0","USD","book club Friday — November 2020","OrderId:100000029","","Home Cellar","98-B","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","USA, Oregon, Willamette Valley, Chehalem Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains"
"50000082","4087361","Red","8/14/2019","2019","8","14","750ml","Drank from my cellar","USD","30.51","30.51","0","USD","","OrderId:100000029","","Home Cellar","32-B","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","USA, Oregon, Willamette Valley, Chehalem Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains"
"50000083","4087361","Red","6/9/2023","2023","6","9","750ml","Drank from my cellar","USD","30.51","30.51","0","USD","","OrderId:100000029","","Home Cellar","13-F","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","USA, Oregon, Willamette Valley, Chehalem Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains"
"50000084","4087361","Red","4/4/2023","2023","4","4","750ml","Drank from my cellar","USD","30.51","30.51","0","USD","","OrderId:100000029","","Home Cellar","17-E","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","USA, Oregon, Willamette Valley, Chehalem Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains"
"50000085","4087361","Red","5/22/2025","2025","5","22","750ml","Drank from my cellar","USD","30.51","30.51","0","USD","","OrderId:100000029","","Home Cellar","41-A","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","USA, Oregon, Willamette Valley, Chehalem Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains"
"50000086","4087361","Red","8/21/2019","2019","8","21","750ml","Drank from my cellar","USD","30.51","30.51","0","USD","burgers with Iris and Theo","OrderId:100000029","","Home Cellar","08-D","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","USA, Oregon, Willamette Valley, Chehalem Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains"
"50000087","4087361","Red","4/20/2022","2022","4","20","750ml","Drank from my cellar","USD","30.51","30.51","0","USD","stir-fry with Sam and Iris and Theo","OrderId:100000029","","Home Cellar","08-C","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","USA, Oregon, Willamette Valley, Chehalem Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains"
"50000088","4087361","Red","4/21/2021","2021","4","21","750ml","Drank from my cellar","USD","30.51","30.51","0","USD","","OrderId:100000029","","Off-site Storage","36-E","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","USA, Oregon, Willamette Valley, Chehalem Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains"
"50000089","4087361","Red","8/24/2019","2019","8","24","750ml","Drank from my cellar","USD","30.51","30.51","0","USD","duck breast with Sam","OrderId:100000029","","Kitchen","","2019","Patricia Green Cellars Pinot Noir Medici Vineyard","USA, Oregon, Willamette Valley, Chehalem Mountains","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Medici Vineyard","USA","Oregon","Willamette Valley","Chehalem Mountains"
"50000090","4551215","Red","12/5/2025","2025","12","5","1.5L","Drank from my cellar","USD","155.02","155.02","0","USD","book club Friday — December 2025","OrderId:500000003","","Off-site Storage","72-A","2019","E. Pira & Figli (Chiara Boschis) Barolo Mosconi","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Mosconi","Italy","Piedmont","Langhe","Barolo"
"50000091","4551215","Red","10/13/2025","2025","10","13","1.5L","Drank from my cellar","USD","155.02","155.02","0","USD","","OrderId:500000003","","Off-site Storage","62-F","2019","E. Pira & Figli (Chiara Boschis) Barolo Mosconi","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Mosconi","Italy","Piedmont","Langhe","Barolo"
"50000092","4551215","Red","2/11/2025","2025","2","11","1.5L","Drank from my cellar","USD","155.02","155.02","0","USD","","OrderId:500000003","","Home Cellar","53-E","2019","E. Pira & Figli (Chiara Boschis) Barolo Mosconi","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Mosconi","Italy","Piedmont","Langhe","Barolo"
"50000093","4551215","Red","5/12/2025","2025","5","12","1.5L","Drank from my cellar","USD","155.02","155.02","0","USD","","OrderId:500000003","","Home Cellar","21-F","2019","E. Pira & Figli (Chiara Boschis) Barolo Mosconi","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Mosconi","Italy","Piedmont","Langhe","Barolo"
"50000094","4551215","Red","5/19/2023","2023","5","19","1.5L","Drank from my cellar","USD","155.02","155.02","0","USD","","OrderId:500000003","","Off-site Storage","60-C","2019","E. Pira & Figli (Chiara Boschis) Barolo Mosconi","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Mosconi","Italy","Piedmont","Langhe","Barolo"
"50000095","4551215","Red","5/24/2021","2021","5","24","1.5L","Drank from my cellar","USD","155.02","155.02","0","USD","","OrderId:500000003","","Off-site Storage","94-B","2019","E. Pira & Figli (Chiara Boschis) Barolo Mosconi","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Mosconi","Italy","Piedmont","Langhe","Barolo"
"50000096","2293523","White - Sparkling","12/24/2019","2019","12","24","750ml","Drank from my cellar","USD","37.59","37.59","0","USD","","OrderId:500000005","","Home Cellar","24-B","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000097","2293523","White - Sparkling","11/17/2019","2019","11","17","750ml","Drank from my cellar","USD","37.59","37.59","0","USD","Sunday braise with Sam and Iris and Theo and book club","OrderId:500000005","","Home Cellar","58-F","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000098","2293523","White - Sparkling","11/7/2019","2019","11","7","750ml","Drank from my cellar","USD","37.59","37.59","0","USD","Tuesday risotto with Iris and Theo","OrderId:500000005","","Off-site Storage","36-B","1001","Roger Coulon Champagne Premier Cru Heri-Hodie","France, Champagne, Champagne Premier Cru","White","Sparkling","Champagne Blend","Champagne Blend","Heri-Hodie","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000099","5435678","White - Sparkling","7/7/2019","2019","7","7","750ml","Drank from my cellar","USD","60.64","60.64","0","USD","Sunday braise with Sam","OrderId:100000032","","Home Cellar","45-E","1001","Kobayashi Winery Pinot Noir Nikko Celilo Vineyard","USA, Washington, Columbia Valley","White","Sparkling","Pinot Noir","Pinot Noir","Nikko","Celilo Vineyard","USA","Washington","Columbia Valley","Columbia Valley"
"50000100","5435678","White - Sparkling","7/18/2019","2019","7","18","750ml","Drank from my cellar","USD","60.64","60.64","0","USD","tacos with Sam and Iris and Theo","OrderId:100000032","","Kitchen","94-C","1001","Kobayashi Winery Pinot Noir Nikko Celilo Vineyard","USA, Washington, Columbia Valley","White","Sparkling","Pinot Noir","Pinot Noir","Nikko","Celilo Vineyard","USA","Washington","Columbia Valley","Columbia Valley"
"50000101","3038305","White - Sparkling","9/8/2021","2021","9","8","750ml","Drank from my cellar","USD","31.28","31.28","0","USD","sheet-pan dinner with Sam and Iris and Theo","OrderId:500000004","","Off-site Storage","92-A","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000102","3038305","White - Sparkling","7/5/2020","2020","7","5","750ml","Drank from my cellar","USD","31.28","31.28","0","USD","ribeye on the grill with Sam","OrderId:500000004","","Home Cellar","91-C","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000103","3038305","White - Sparkling","5/5/2020","2020","5","5","750ml","Drank from my cellar","USD","31.28","31.28","0","USD","sheet-pan dinner with Sam and Iris and Theo","OrderId:500000004","","Off-site Storage","66-F","2016","Acquiesce Grenache Blanc Methode Champenoise","USA, California, Central Valley, Lodi","White","Sparkling","Grenache Blanc","Grenache","Methode Champenoise","Unknown","USA","California","Central Valley","Lodi"
"50000104","5243355","Red","8/23/2019","2019","8","23","750ml","Drank from my cellar","USD","33.37","33.37","0","USD","","OrderId:100000034","","Off-site Storage","","2019","Lucas Winery Zinfandel ZinStar Vineyard","USA, California, Central Valley, Lodi","Red","Dry","Zinfandel","Zinfandel","Unknown","ZinStar Vineyard","USA","California","Central Valley","Lodi"
"50000105","3900346","White - Off-dry","7/20/2019","2019","7","20","750ml","Drank from my cellar","USD","87.10","87.10","0","USD","","OrderId:100000035","","Kitchen","16-F","2019","Markus Molitor Bernkasteler Badstube Riesling Auslese ** (Green Capsule)","Germany, Mosel Saar Ruwer","White","Dry","Riesling","Riesling","Auslese ** (Green Capsule)","Bernkasteler Badstube","Germany","Mosel Saar Ruwer","Unknown","Unknown"
