"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200000693","0","0200000693","W4152450_750ml","88.34","750ml","4152450","Red","2020","Domaine Michel Lafarge Bourgogne Passetoutgrains L'Exception","Domaine Michel Lafarge","Gamay-Pinot Noir Blend","L'Exception","Unknown","France","Burgundy","Unknown","Bourgogne Passetoutgrains","","Winery Direct","7/20/2024","OrderId:500000012","Closet Cooler","91-B"
"200000694","0","0200000694","W4152450_750ml","88.34","750ml","4152450","Red","2020","Domaine Michel Lafarge Bourgogne Passetoutgrains L'Exception","Domaine Michel Lafarge","Gamay-Pinot Noir Blend","L'Exception","Unknown","France","Burgundy","Unknown","Bourgogne Passetoutgrains","","Winery Direct","7/20/2024","OrderId:500000012","Apartment Cellar","67-C"
"200000695","0","0200000695","W4152450_750ml","88.34","750ml","4152450","Red","2020","Domaine Michel Lafarge Bourgogne Passetoutgrains L'Exception","Domaine Michel Lafarge","Gamay-Pinot Noir Blend","L'Exception","Unknown","France","Burgundy","Unknown","Bourgogne Passetoutgrains","","Winery Direct","7/20/2024","OrderId:500000012","Closet Cooler","98-C"
"200000696","0","0200000696","W4152450_750ml","88.34","750ml","4152450","Red","2020","Domaine Michel Lafarge Bourgogne Passetoutgrains L'Exception","Domaine Michel Lafarge","Gamay-Pinot Noir Blend","L'Exception","Unknown","France","Burgundy","Unknown","Bourgogne Passetoutgrains","","Winery Direct","7/20/2024","OrderId:500000012","Apartment Cellar",""
"200000697","0","0200000697","W4152450_750ml","88.34","750ml","4152450","Red","2020","Domaine Michel Lafarge Bourgogne Passetoutgrains L'Exception","Domaine Michel Lafarge","Gamay-Pinot Noir Blend","L'Exception","Unknown","France","Burgundy","Unknown","Bourgogne Passetoutgrains","","Winery Direct","7/20/2024","OrderId:500000012","Apartment Cellar","43-F"
"200000699","0","0200000699","W4897441_750ml","34.76","750ml","4897441","Red","2021","Shiba Wichern Pinot Noir Nuestro Sueño","Shiba Wichern","Pinot Noir","Nuestro Sueño","Unknown","USA","Oregon","Willamette Valley","Eola - Amity Hills","","K&L Auctions","7/26/2024","OrderId:100000253","Apartment Cellar","19-E"
"200000700","0","0200000700","W4897441_750ml","34.76","750ml","4897441","Red","2021","Shiba Wichern Pinot Noir Nuestro Sueño","Shiba Wichern","Pinot Noir","Nuestro Sueño","Unknown","USA","Oregon","Willamette Valley","Eola - Amity Hills","","K&L Auctions","7/26/2024","OrderId:100000253","Apartment Cellar","11-D"
"200000701","0","0200000701","W4897441_750ml","34.76","750ml","4897441","Red","2021","Shiba Wichern Pinot Noir Nuestro Sueño","Shiba Wichern","Pinot Noir","Nuestro Sueño","Unknown","USA","Oregon","Willamette Valley","Eola - Amity Hills","","K&L Auctions","7/26/2024","OrderId:100000253","Closet Cooler","28-B"
"200000702","0","0200000702","W4897441_750ml","34.76","750ml","4897441","Red","2021","Shiba Wichern Pinot Noir Nuestro Sueño","Shiba Wichern","Pinot Noir","Nuestro Sueño","Unknown","USA","Oregon","Willamette Valley","Eola - Amity Hills","","K&L Auctions","7/26/2024","OrderId:100000253","Closet Cooler","58-A"
"200000705","0","0200000705","W4635721_750ml","71.31","750ml","4635721","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 171eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 171eme","Unknown","France","Champagne","Unknown","Champagne","","Bottle Barn","7/25/2024","OrderId:100000254","Closet Cooler","09-F"
"200000708","0","0200000708","W5509529_375ml","0.00","375ml","5509529","White - Sparkling","1001","Roses de Jeanne / Cédric Bouchard Champagne VV/R23","Roses de Jeanne / Cédric Bouchard","Pinot Noir","VV/R23","Unknown","France","Champagne","Unknown","Champagne","","Gift","7/6/2024","OrderId:100000255","Apartment Cellar","58-E"
"200000709","0","0200000709","W3126163_1.5L","164.12","1.5L","3126163","Rosé - Sparkling","1001","Savart Champagne Premier Cru Bulle de Rosé Extra Brut","Savart","Champagne Blend","Bulle de Rosé Extra Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottle Barn","7/4/2024","OrderId:100000256","Closet Cooler","11-B"
"200000710","0","0200000710","W3126163_1.5L","164.12","1.5L","3126163","Rosé - Sparkling","1001","Savart Champagne Premier Cru Bulle de Rosé Extra Brut","Savart","Champagne Blend","Bulle de Rosé Extra Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Bottle Barn","7/4/2024","OrderId:100000256","Apartment Cellar","38-C"
"200000711","0","0200000711","W4847731_750ml","197.42","750ml","4847731","White - Sparkling","2018","Bérêche et Fils Champagne Grand Cru Mailly","Bérêche et Fils","Pinot Noir","Mailly","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","Bottleshop","7/24/2024","OrderId:100000257","Closet Cooler","67-E"
"200000712","0","0200000712","W4847731_750ml","197.42","750ml","4847731","White - Sparkling","2018","Bérêche et Fils Champagne Grand Cru Mailly","Bérêche et Fils","Pinot Noir","Mailly","Unknown","France","Champagne","Unknown","Champagne Grand Cru","","Bottleshop","7/24/2024","OrderId:100000257","Apartment Cellar",""
"200000715","0","0200000715","W5050215_750ml","259.11","750ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","K&L Auctions","7/4/2024","OrderId:100000258","Closet Cooler","41-C"
"200000719","0","0200000719","W1847981_750ml","65.18","750ml","1847981","Red","2013","Patricia Green Cellars Pinot Noir Coury Clone Freedom Hill Vineyard","Patricia Green Cellars","Pinot Noir","Coury Clone","Freedom Hill Vineyard","USA","Oregon","Willamette Valley","Willamette Valley","","K&L Auctions","7/22/2024","OrderId:100000261","Closet Cooler",""
"200000720","0","0200000720","W2434732_750ml","304.01","750ml","2434732","White - Sparkling","1001","Krug Champagne Brut Grande Cuvée Edition 161eme","Krug","Champagne Blend","Brut Grande Cuvée Edition 161eme","Unknown","France","Champagne","Unknown","Champagne","","Flatiron Wines","7/25/2024","OrderId:100000262","Apartment Cellar","22-F"
"200000722","0","0200000722","W5050215_375ml","0.00","375ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","Gift","8/11/2024","OrderId:100000263","Apartment Cellar","23-A"
"200000723","0","0200000723","W5050215_375ml","0.00","375ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","Gift","8/11/2024","OrderId:100000263","Closet Cooler","98-F"
"200000724","0","0200000724","W5050215_375ml","0.00","375ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","Gift","8/11/2024","OrderId:100000263","Closet Cooler","29-B"
"200000725","0","0200000725","W5050215_375ml","0.00","375ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","Gift","8/11/2024","OrderId:100000263","Closet Cooler","88-F"
"200000726","0","0200000726","W5050215_375ml","0.00","375ml","5050215","White - Sparkling","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","Roses de Jeanne / Cédric Bouchard","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne","","Gift","8/11/2024","OrderId:100000263","Closet Cooler","51-B"
"200000727","0","0200000727","W4546947_750ml","46.66","750ml","4546947","White","2021","Cantina Terlan Pinot Bianco Terlano Riserva Vorberg","Cantina Terlan","Pinot Bianco","Riserva","Vorberg","Italy","Trentino-Alto Adige","Alto Adige","Terlano","","Astor Wines","8/3/2024","OrderId:100000264","Apartment Cellar",""
"200000728","0","0200000728","W3555777_750ml","73.18","750ml","3555777","Red","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","Simon Bize","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Winery Direct","8/17/2024","OrderId:500000013","Apartment Cellar","56-A"
"200000730","0","0200000730","W3555777_750ml","73.18","750ml","3555777","Red","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","Simon Bize","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Winery Direct","8/17/2024","OrderId:500000013","Closet Cooler","95-E"
"200000731","0","0200000731","W3555777_750ml","73.18","750ml","3555777","Red","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","Simon Bize","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Winery Direct","8/17/2024","OrderId:500000013","Apartment Cellar","76-F"
"200000732","0","0200000732","W3555777_750ml","73.18","750ml","3555777","Red","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","Simon Bize","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Winery Direct","8/17/2024","OrderId:500000013","Apartment Cellar","43-B"
"200000733","0","0200000733","W3555777_750ml","73.18","750ml","3555777","Red","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","Simon Bize","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Winery Direct","8/17/2024","OrderId:500000013","Apartment Cellar","53-C"
"200000734","0","0200000734","W3555777_750ml","73.18","750ml","3555777","Red","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","Simon Bize","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Winery Direct","8/17/2024","OrderId:500000013","Closet Cooler","51-B"
"200000735","0","0200000735","W3555777_750ml","73.18","750ml","3555777","Red","2018","Simon Bize Savigny-lès-Beaune 1er Cru Aux Vergelesses","Simon Bize","Pinot Noir","Unknown","Aux Vergelesses","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru","","Winery Direct","8/17/2024","OrderId:500000013","Closet Cooler","13-F"
"200000736","0","0200000736","W4969609_750ml","214.40","750ml","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","8/23/2024","OrderId:100000266","Closet Cooler","65-E"
"200000738","0","0200000738","W4969609_750ml","214.40","750ml","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","8/23/2024","OrderId:100000266","Apartment Cellar","09-A"
"200000739","0","0200000739","W4969609_750ml","214.40","750ml","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","8/23/2024","OrderId:100000266","Apartment Cellar","69-E"
"200000741","0","0200000741","W4969609_750ml","214.40","750ml","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","8/23/2024","OrderId:100000266","Closet Cooler","03-D"
"200000742","0","0200000742","W4969609_750ml","214.40","750ml","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","8/23/2024","OrderId:100000266","Closet Cooler","01-B"
"200000743","0","0200000743","W4969609_750ml","214.40","750ml","4969609","White - Sparkling","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut (2019) Les Maillons","Ulysse Collin","Pinot Noir","Blanc de Noirs Extra Brut (2019)","Les Maillons","France","Champagne","Unknown","Champagne","","K&L Wine Merchants","8/23/2024","OrderId:100000266","Closet Cooler","70-B"
"200000744","0","0200000744","W638984_750ml","68.75","750ml","638984","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","Vilmart & Cie","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Liner & Elsen","8/25/2024","OrderId:100000267","Closet Cooler","86-C"
"200000745","0","0200000745","W638984_750ml","68.75","750ml","638984","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","Vilmart & Cie","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Liner & Elsen","8/25/2024","OrderId:100000267","Apartment Cellar","09-B"
"200000748","0","0200000748","W638984_750ml","68.75","750ml","638984","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","Vilmart & Cie","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Liner & Elsen","8/25/2024","OrderId:100000267","Closet Cooler","94-E"
"200000751","0","0200000751","W638984_750ml","68.75","750ml","638984","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier Brut","Vilmart & Cie","Champagne Blend","Grand Cellier Brut","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Liner & Elsen","8/25/2024","OrderId:100000267","Closet Cooler","48-D"
"200000753","0","0200000753","W5245639_750ml","107.86","750ml","5245639","Red","2023","Domaine Berthaut-Gerbet Vosne-Romanée","Domaine Berthaut-Gerbet","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","","Liner & Elsen","8/25/2024","OrderId:100000269","Closet Cooler","56-F"
"200000754","0","0200000754","W5245639_750ml","107.86","750ml","5245639","Red","2023","Domaine Berthaut-Gerbet Vosne-Romanée","Domaine Berthaut-Gerbet","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Vosne-Romanée","","Liner & Elsen","8/25/2024","OrderId:100000269","Closet Cooler","58-D"
"200000755","0","0200000755","W4915807_750ml","73.51","750ml","4915807","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","Vilmart & Cie","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Flatiron Wines","8/24/2024","OrderId:100000270","Apartment Cellar","01-B"
"200000758","0","0200000758","W4915807_750ml","73.51","750ml","4915807","White - Sparkling","1001","Vilmart & Cie Champagne Premier Cru Grand Cellier d'Or","Vilmart & Cie","Champagne Blend","Grand Cellier d'Or","Unknown","France","Champagne","Unknown","Champagne Premier Cru","","Flatiron Wines","8/24/2024","OrderId:100000270","Closet Cooler","37-D"
"200000761","0","0200000761","W1877923_750ml","95.47","750ml","1877923","Red","2012","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Bottle Barn","8/26/2024","OrderId:100000272","Closet Cooler","53-E"
"200000762","0","0200000762","W1877923_750ml","95.47","750ml","1877923","Red","2012","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Bottle Barn","8/26/2024","OrderId:100000272","Closet Cooler","48-C"
"200000763","0","0200000763","W1877923_750ml","95.47","750ml","1877923","Red","2012","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Bottle Barn","8/26/2024","OrderId:100000272","Apartment Cellar","74-D"
"200000764","0","0200000764","W1877923_750ml","95.47","750ml","1877923","Red","2012","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Bottle Barn","8/26/2024","OrderId:100000272","Apartment Cellar","64-A"
"200000765","0","0200000765","W1877923_750ml","95.47","750ml","1877923","Red","2012","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Bottle Barn","8/26/2024","OrderId:100000272","Closet Cooler","28-B"
"200000766","0","0200000766","W1877923_750ml","95.47","750ml","1877923","Red","2012","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Bottle Barn","8/26/2024","OrderId:100000272","Apartment Cellar","30-E"
