"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50000067","1683286","Red","4/30/2026","2026","4","30","750ml","Drank from my cellar","USD","135.05","135.05","0","USD","","OrderId:100000026","","Closet Cooler","51-C","2012","Louis Jadot Gevrey-Chambertin 1er Cru Clos St. Jacques Domaine Louis Jadot","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Domaine Louis Jadot","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"50000068","1683286","Red","5/1/2026","2026","5","1","750ml","Drank from my cellar","USD","135.05","135.05","0","USD","","OrderId:100000026","","Closet Cooler","33-D","2012","Louis Jadot Gevrey-Chambertin 1er Cru Clos St. Jacques Domaine Louis Jadot","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Domaine Louis Jadot","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"50000069","1397243","White - Sparkling","3/27/2025","2025","3","27","750ml","Drank from my cellar","USD","249.47","249.47","0","USD","","OrderId:100000027","","Closet Cooler","49-D","1001","Ulysse Collin Champagne Blanc de Noirs Extra Brut Les Maillons","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","Blanc de Noirs Extra Brut","Les Maillons","France","Champagne","Unknown","Champagne"
"50000070","5050215","White - Sparkling","4/13/2025","2025","4","13","750ml","Drank from my cellar","USD","234.62","234.62","0","USD","","OrderId:500000000","","Closet Cooler","88-C","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne"
"50000071","5050215","White - Sparkling","2/13/2026","2026","2","13","750ml","Drank from my cellar","USD","234.62","234.62","0","USD","","OrderId:500000000","","Closet Cooler","49-B","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne"
"50000072","5050215","White - Sparkling","4/16/2024","2024","4","16","750ml","Drank from my cellar","USD","234.62","234.62","0","USD","","OrderId:500000000","","Apartment Cellar","63-B","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne"
"50000073","5050215","White - Sparkling","1/24/2025","2025","1","24","750ml","Drank from my cellar","USD","234.62","234.62","0","USD","","OrderId:500000000","","Closet Cooler","","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne"
"50000074","5050215","White - Sparkling","7/6/2024","2024","7","6","750ml","Drank from my cellar","USD","234.62","234.62","0","USD","","OrderId:500000000","","Apartment Cellar","32-F","2020","Roses de Jeanne / Cédric Bouchard Champagne UR/R20","France, Champagne","White","Sparkling","Pinot Noir","Pinot Noir","UR/R20","Unknown","France","Champagne","Unknown","Champagne"
"50000075","3635886","White - Sparkling","12/13/2024","2024","12","13","750ml","Drank from my cellar","USD","101.18","101.18","0","USD","Saturday bubbles — July 2023","OrderId:100000029","","Closet Cooler","82-F","2018","Déhu Père & Fils Champagne Cuvée La Rue des Noyers Extra Brut","France, Champagne","White","Sparkling","Pinot Meunier","Pinot Meunier","Cuvée La Rue des Noyers Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000076","3635886","White - Sparkling","3/14/2025","2025","3","14","750ml","Sold","USD","101.18","101.18","86.00","USD","WineBid consignment, March 2025","OrderId:100000029","","Closet Cooler","67-F","2018","Déhu Père & Fils Champagne Cuvée La Rue des Noyers Extra Brut","France, Champagne","White","Sparkling","Pinot Meunier","Pinot Meunier","Cuvée La Rue des Noyers Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000077","3635886","White - Sparkling","9/22/2023","2023","9","22","750ml","Drank from my cellar","USD","101.18","101.18","0","USD","Saturday bubbles — March 2024","OrderId:100000029","","Closet Cooler","28-E","2018","Déhu Père & Fils Champagne Cuvée La Rue des Noyers Extra Brut","France, Champagne","White","Sparkling","Pinot Meunier","Pinot Meunier","Cuvée La Rue des Noyers Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000078","3635886","White - Sparkling","7/29/2023","2023","7","29","750ml","Drank from my cellar","USD","101.18","101.18","0","USD","Saturday bubbles — July 2023","OrderId:100000029","","Closet Cooler","","2018","Déhu Père & Fils Champagne Cuvée La Rue des Noyers Extra Brut","France, Champagne","White","Sparkling","Pinot Meunier","Pinot Meunier","Cuvée La Rue des Noyers Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000079","3635886","White - Sparkling","11/15/2023","2023","11","15","750ml","Drank from my cellar","USD","101.18","101.18","0","USD","","OrderId:100000029","","Apartment Cellar","87-A","2018","Déhu Père & Fils Champagne Cuvée La Rue des Noyers Extra Brut","France, Champagne","White","Sparkling","Pinot Meunier","Pinot Meunier","Cuvée La Rue des Noyers Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000080","3635886","White - Sparkling","7/17/2023","2023","7","17","750ml","Drank from my cellar","USD","101.18","101.18","0","USD","","OrderId:100000029","","Apartment Cellar","38-C","2018","Déhu Père & Fils Champagne Cuvée La Rue des Noyers Extra Brut","France, Champagne","White","Sparkling","Pinot Meunier","Pinot Meunier","Cuvée La Rue des Noyers Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000081","3635886","White - Sparkling","7/13/2024","2024","7","13","750ml","Drank from my cellar","USD","101.18","101.18","0","USD","","OrderId:100000029","","Apartment Cellar","56-C","2018","Déhu Père & Fils Champagne Cuvée La Rue des Noyers Extra Brut","France, Champagne","White","Sparkling","Pinot Meunier","Pinot Meunier","Cuvée La Rue des Noyers Extra Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000082","4241328","White","10/13/2024","2024","10","13","750ml","Gave away","USD","207.40","207.40","0","USD","Gift to the dinner crew","OrderId:100000030","","Closet Cooler","44-A","2020","Domaine Bruno Clair Corton-Charlemagne","France, Burgundy, Côte de Beaune, Corton-Charlemagne Grand Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton-Charlemagne Grand Cru"
"50000083","4241328","White","4/16/2024","2024","4","16","750ml","Drank from my cellar","USD","207.40","207.40","0","USD","","OrderId:100000030","","Closet Cooler","87-F","2020","Domaine Bruno Clair Corton-Charlemagne","France, Burgundy, Côte de Beaune, Corton-Charlemagne Grand Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Unknown","France","Burgundy","Côte de Beaune","Corton-Charlemagne Grand Cru"
"50000084","4199671","White - Sparkling","8/8/2024","2024","8","8","750ml","Drank from my cellar","USD","64.75","64.75","0","USD","ramen with Alex","OrderId:100000031","","Apartment Cellar","","2015","Jacques Lassaigne Champagne Les Vignes de Montgueux Blanc de Blancs Brut","France, Champagne","White","Sparkling","Chardonnay","Chardonnay","Les Vignes de Montgueux Blanc de Blancs Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000085","4199671","White - Sparkling","8/21/2023","2023","8","21","750ml","Drank from my cellar","USD","64.75","64.75","0","USD","roast chicken with Alex","OrderId:100000031","","Closet Cooler","07-D","2015","Jacques Lassaigne Champagne Les Vignes de Montgueux Blanc de Blancs Brut","France, Champagne","White","Sparkling","Chardonnay","Chardonnay","Les Vignes de Montgueux Blanc de Blancs Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000086","4199671","White - Sparkling","8/4/2023","2023","8","4","750ml","Drank from my cellar","USD","64.75","64.75","0","USD","burgers with Alex","OrderId:100000031","","Apartment Cellar","66-B","2015","Jacques Lassaigne Champagne Les Vignes de Montgueux Blanc de Blancs Brut","France, Champagne","White","Sparkling","Chardonnay","Chardonnay","Les Vignes de Montgueux Blanc de Blancs Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000087","3909023","White - Sparkling","6/4/2025","2025","6","4","750ml","Drank from my cellar","USD","0.00","0.00","0","USD","","OrderId:100000032","","Apartment Cellar","","2008","Jacques Selosse Millésimé","France, Champagne, Champagne Premier Cru","Red","Dry","Chardonnay","Chardonnay","Millésimé","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000088","3909023","White - Sparkling","9/28/2023","2023","9","28","750ml","Drank from my cellar","USD","0.00","0.00","0","USD","sheet-pan dinner with Alex","OrderId:100000032","","Apartment Cellar","23-C","2008","Jacques Selosse Millésimé","France, Champagne, Champagne Premier Cru","Red","Dry","Chardonnay","Chardonnay","Millésimé","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000089","4153349","Red","1/3/2026","2026","1","3","750ml","Drank from my cellar","USD","23.68","23.68","0","USD","porchetta with Alex","OrderId:100000033","","Closet Cooler","60-C","2019","Claire Hill Zinfandel North Ponderosa Vineyard","USA, California, Sierra Foothills, North Yuba","Red","Dry","Zinfandel","Zinfandel","Unknown","North Ponderosa Vineyard","USA","California","Sierra Foothills","North Yuba"
"50000090","4153349","Red","8/5/2023","2023","8","5","750ml","Drank from my cellar","USD","23.68","23.68","0","USD","porchetta with Alex and the dinner crew","OrderId:100000033","","Closet Cooler","43-F","2019","Claire Hill Zinfandel North Ponderosa Vineyard","USA, California, Sierra Foothills, North Yuba","Red","Dry","Zinfandel","Zinfandel","Unknown","North Ponderosa Vineyard","USA","California","Sierra Foothills","North Yuba"
"50000091","4153349","Red","4/2/2024","2024","4","2","750ml","Drank from my cellar","USD","23.68","23.68","0","USD","","OrderId:100000033","","Apartment Cellar","17-F","2019","Claire Hill Zinfandel North Ponderosa Vineyard","USA, California, Sierra Foothills, North Yuba","Red","Dry","Zinfandel","Zinfandel","Unknown","North Ponderosa Vineyard","USA","California","Sierra Foothills","North Yuba"
"50000092","4153349","Red","5/8/2025","2025","5","8","750ml","Drank from my cellar","USD","23.68","23.68","0","USD","","OrderId:100000033","","Apartment Cellar","05-F","2019","Claire Hill Zinfandel North Ponderosa Vineyard","USA, California, Sierra Foothills, North Yuba","Red","Dry","Zinfandel","Zinfandel","Unknown","North Ponderosa Vineyard","USA","California","Sierra Foothills","North Yuba"
"50000093","4892150","White","6/2/2025","2025","6","2","750ml","Drank from my cellar","USD","110.98","110.98","0","USD","","OrderId:500000001","","Apartment Cellar","07-C","2022","Morgen Long Chardonnay Temperance Hill","USA, Oregon, Willamette Valley, Eola - Amity Hills","White","Dry","Chardonnay","Chardonnay","Unknown","Temperance Hill","USA","Oregon","Willamette Valley","Eola - Amity Hills"
"50000094","5729858","White","6/25/2024","2024","6","25","1.5L","Drank from my cellar","USD","213.31","213.31","0","USD","","OrderId:100000035","","Closet Cooler","56-C","2023","Martin Muthenthaler Grüner Veltliner Ried Schon-Viessling","Austria, Niederösterreich, Wachau","White","Dry","Grüner Veltliner","Grüner Veltliner","Unknown","Ried Schon-Viessling","Austria","Niederösterreich","Wachau","Unknown"
"50000095","4194053","Red","10/13/2023","2023","10","13","750ml","Drank from my cellar","USD","69.91","69.91","0","USD","grilled salmon with Alex","OrderId:100000036","","Apartment Cellar","08-D","2020","Domaine Bruno Clair Savigny-lès-Beaune 1er Cru La Dominode","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","La Dominode","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"50000096","4194053","Red","3/28/2026","2026","3","28","750ml","Drank from my cellar","USD","69.91","69.91","0","USD","","OrderId:100000036","","Apartment Cellar","41-B","2020","Domaine Bruno Clair Savigny-lès-Beaune 1er Cru La Dominode","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","La Dominode","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"50000097","4194053","Red","10/5/2023","2023","10","5","750ml","Flawed","USD","69.91","69.91","0","USD","Heat-damaged. Stewed and flat.","OrderId:100000036","","Closet Cooler","03-B","2020","Domaine Bruno Clair Savigny-lès-Beaune 1er Cru La Dominode","France, Burgundy, Côte de Beaune, Savigny-lès-Beaune 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","La Dominode","France","Burgundy","Côte de Beaune","Savigny-lès-Beaune 1er Cru"
"50000098","2376876","Red","3/4/2024","2024","3","4","750ml","Drank from my cellar","USD","100.49","100.49","0","USD","","OrderId:500000001","","Apartment Cellar","86-A","2014","Domaine Stephane Magnien Clos Saint-Denis","France, Burgundy, Côte de Nuits, Clos Saint-Denis Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru"
"50000099","2376876","Red","5/4/2024","2024","5","4","750ml","Drank from my cellar","USD","100.49","100.49","0","USD","","OrderId:500000001","","Apartment Cellar","80-A","2014","Domaine Stephane Magnien Clos Saint-Denis","France, Burgundy, Côte de Nuits, Clos Saint-Denis Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru"
"50000100","2376876","Red","1/21/2026","2026","1","21","750ml","Drank from my cellar","USD","100.49","100.49","0","USD","","OrderId:500000001","","Apartment Cellar","13-D","2014","Domaine Stephane Magnien Clos Saint-Denis","France, Burgundy, Côte de Nuits, Clos Saint-Denis Grand Cru","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos Saint-Denis Grand Cru"
"50000101","5479669","White - Sparkling","3/2/2024","2024","3","2","750ml","Drank from my cellar","USD","166.24","166.24","0","USD","","OrderId:100000038","","Apartment Cellar","","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000102","5479669","White - Sparkling","3/16/2025","2025","3","16","750ml","Sold","USD","166.24","166.24","141.30","USD","WineBid consignment, March 2025","OrderId:100000038","","Closet Cooler","51-E","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000103","5479669","White - Sparkling","12/30/2023","2023","12","30","750ml","Drank from my cellar","USD","166.24","166.24","0","USD","Champagne Saturday — December 2023","OrderId:100000038","","Apartment Cellar","92-F","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000104","5479669","White - Sparkling","4/10/2024","2024","4","10","750ml","Drank from my cellar","USD","166.24","166.24","0","USD","","OrderId:100000038","","Apartment Cellar","56-C","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"50000105","5479669","White - Sparkling","6/15/2025","2025","6","15","750ml","Drank from my cellar","USD","166.24","166.24","0","USD","","OrderId:100000038","","Closet Cooler","77-A","2021","Savart Champagne Premier Cru Les Noues","France, Champagne, Champagne Premier Cru","White","Sparkling","Pinot Noir","Pinot Noir","Les Noues","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
