"iInventory","Pending","Barcode","WineBarcode","Price","Size","iWine","Type","Vintage","Wine","Producer","Varietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","Note","StoreName","PurchaseDate","PurchaseNote","Location","Bin"
"200001046","0","0200001046","W1909879_750ml","43.20","750ml","1909879","Red","2012","Andrew Will Sorella Champoux Vineyard","Andrew Will","Red Bordeaux Blend","Sorella","Champoux Vineyard","USA","Washington","Columbia Valley","Horse Heaven Hills","","Spectrum Wine Auctions","12/26/2014","OrderId:100000386","Cellar Room","39-C"
"200001049","0","0200001049","W2541032_750ml","79.79","750ml","2541032","Red","2015","Domaine Trapet Latricières-Chambertin","Domaine Trapet","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Latricières-Chambertin Grand Cru","","K&L Wine Merchants","12/14/2014","OrderId:100000387","Cellar Room","41-D"
"200001051","0","0200001051","W100330_750ml","168.19","750ml","100330","Red","2000","Château Rayas Côtes du Rhône Château de Fonsalette Reserve","Château Rayas","Red Rhone Blend","Château de Fonsalette Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","Spectrum Wine Auctions","12/13/2014","OrderId:100000388","Off-site Storage","70-D"
"200001052","0","0200001052","W100330_750ml","168.19","750ml","100330","Red","2000","Château Rayas Côtes du Rhône Château de Fonsalette Reserve","Château Rayas","Red Rhone Blend","Château de Fonsalette Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","Spectrum Wine Auctions","12/13/2014","OrderId:100000388","Cellar Room","96-B"
"200001055","0","0200001055","W100330_750ml","168.19","750ml","100330","Red","2000","Château Rayas Côtes du Rhône Château de Fonsalette Reserve","Château Rayas","Red Rhone Blend","Château de Fonsalette Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","Spectrum Wine Auctions","12/13/2014","OrderId:100000388","Kitchen Cooler","10-D"
"200001062","0","0200001062","W1769474_750ml","175.33","750ml","1769474","Red","2012","Château Rayas Côtes du Rhône Château de Fonsalette Reserve","Château Rayas","Red Rhone Blend","Château de Fonsalette Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","WineBid","12/17/2014","OrderId:100000390","Kitchen Cooler","57-D"
"200001064","0","0200001064","W1769474_750ml","175.33","750ml","1769474","Red","2012","Château Rayas Côtes du Rhône Château de Fonsalette Reserve","Château Rayas","Red Rhone Blend","Château de Fonsalette Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","slightly depressed cork","WineBid","12/17/2014","OrderId:100000390","Off-site Storage","08-D"
"200001066","0","0200001066","W1769474_750ml","175.33","750ml","1769474","Red","2012","Château Rayas Côtes du Rhône Château de Fonsalette Reserve","Château Rayas","Red Rhone Blend","Château de Fonsalette Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","WineBid","12/17/2014","OrderId:100000390","Cellar Room",""
"200001069","0","0200001069","W2570515_750ml","35.76","750ml","2570515","Red","2015","Aurelien Verdet Morey-Saint-Denis","Aurelien Verdet","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Morey-Saint-Denis","","Spectrum Wine Auctions","12/2/2014","OrderId:100000391","Cellar Room","73-B"
"200001074","0","0200001074","W922103_750ml","39.73","750ml","922103","Red","2009","Jacques-Frédéric Mugnier Chambolle-Musigny 1er Cru Les Amoureuses","Jacques-Frédéric Mugnier","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","WineBid","1/9/2015","OrderId:100000395","Cellar Room","86-C"
"200001075","0","0200001075","W922103_750ml","39.73","750ml","922103","Red","2009","Jacques-Frédéric Mugnier Chambolle-Musigny 1er Cru Les Amoureuses","Jacques-Frédéric Mugnier","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","WineBid","1/9/2015","OrderId:100000395","Off-site Storage","44-C"
"200001080","0","0200001080","W63885_750ml","88.79","750ml","63885","Red","2000","Domaine Bruno Clair Gevrey-Chambertin 1er Cru Clos St. Jacques","Domaine Bruno Clair","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","WineBid","1/23/2015","OrderId:100000399","Cellar Room","51-D"
"200001084","0","0200001084","W474330_750ml","90.61","750ml","474330","Red","2006","Clos Saint Jean Châteauneuf-du-Pape La Combe des Fous","Clos Saint Jean","Red Rhone Blend","La Combe des Fous","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape","","K&L Wine Merchants","1/6/2015","OrderId:100000400","Off-site Storage","45-A"
"200001090","0","0200001090","W2262886_750ml","63.65","750ml","2262886","Red","2014","Domaine Denis Bachelet Gevrey-Chambertin 1er Cru Les Corbeaux Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Les Corbeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Spectrum Wine Auctions","1/21/2015","OrderId:100000403","Cellar Room","06-D"
"200001091","0","0200001091","W2262886_750ml","63.65","750ml","2262886","Red","2014","Domaine Denis Bachelet Gevrey-Chambertin 1er Cru Les Corbeaux Vieilles Vignes","Domaine Denis Bachelet","Pinot Noir","Vieilles Vignes","Les Corbeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Spectrum Wine Auctions","1/21/2015","OrderId:100000403","Cellar Room","68-A"
"200001093","0","0200001093","W1657974_750ml","88.85","750ml","1657974","White","2012","François Raveneau Chablis 1er Cru Montée de Tonnerre","François Raveneau","Chardonnay","Unknown","Montée de Tonnerre","France","Burgundy","Chablis","Chablis 1er Cru","nicked capsule","WineBid","1/6/2015","OrderId:100000404","Kitchen Cooler","49-F"
"200001099","0","0200001099","W2061850_750ml","21.22","750ml","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","Failla","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","K&L Auctions","1/26/2015","OrderId:100000406","Kitchen Cooler",""
"200001100","0","0200001100","W2061850_750ml","21.22","750ml","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","Failla","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","","K&L Auctions","1/26/2015","OrderId:100000406","Cellar Room","28-D"
"200001106","0","0200001106","W1599171_750ml","108.28","750ml","1599171","Red","2012","Domaine Lignier-Michelot Morey-Saint-Denis 1er Cru Les Faconnières","Domaine Lignier-Michelot","Pinot Noir","Unknown","Les Faconnières","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Zachys","1/24/2015","OrderId:100000408","Cellar Room","64-A"
"200001107","0","0200001107","W1599171_750ml","108.28","750ml","1599171","Red","2012","Domaine Lignier-Michelot Morey-Saint-Denis 1er Cru Les Faconnières","Domaine Lignier-Michelot","Pinot Noir","Unknown","Les Faconnières","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Zachys","1/24/2015","OrderId:100000408","Off-site Storage","85-D"
"200001108","0","0200001108","W1599171_750ml","108.28","750ml","1599171","Red","2012","Domaine Lignier-Michelot Morey-Saint-Denis 1er Cru Les Faconnières","Domaine Lignier-Michelot","Pinot Noir","Unknown","Les Faconnières","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Zachys","1/24/2015","OrderId:100000408","Cellar Room","35-B"
"200001109","0","0200001109","W1599171_750ml","108.28","750ml","1599171","Red","2012","Domaine Lignier-Michelot Morey-Saint-Denis 1er Cru Les Faconnières","Domaine Lignier-Michelot","Pinot Noir","Unknown","Les Faconnières","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","","Zachys","1/24/2015","OrderId:100000408","Cellar Room",""
"200001111","0","0200001111","W1599171_750ml","108.28","750ml","1599171","Red","2012","Domaine Lignier-Michelot Morey-Saint-Denis 1er Cru Les Faconnières","Domaine Lignier-Michelot","Pinot Noir","Unknown","Les Faconnières","France","Burgundy","Côte de Nuits","Morey-Saint-Denis 1er Cru","bin-soiled label","Zachys","1/24/2015","OrderId:100000408","Cellar Room","42-B"
"200001119","0","0200001119","W2039652_750ml","37.95","750ml","2039652","Red","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","Williams Selyem","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","","Spectrum Wine Auctions","2/6/2015","OrderId:100000411","Cellar Room","32-D"
"200001126","0","0200001126","W84100_750ml","690.60","750ml","84100","Red","1999","Château Rayas Côtes du Rhône Château de Fonsalette Reserve","Château Rayas","Red Rhone Blend","Château de Fonsalette Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","Mailing List","2/1/2015","OrderId:100000415","Off-site Storage","22-D"
"200001127","0","0200001127","W84100_750ml","690.60","750ml","84100","Red","1999","Château Rayas Côtes du Rhône Château de Fonsalette Reserve","Château Rayas","Red Rhone Blend","Château de Fonsalette Reserve","Unknown","France","Rhône","Southern Rhône","Côtes du Rhône","","Mailing List","2/1/2015","OrderId:100000415","Kitchen Cooler","24-E"
"200001128","0","0200001128","W650748_750ml","98.99","750ml","650748","Red","2007","Domaine Michel Lafarge Volnay 1er Cru Clos des Chênes","Domaine Michel Lafarge","Pinot Noir","Unknown","Clos des Chênes","France","Burgundy","Côte de Beaune","Volnay 1er Cru","","Vinopolis","2/5/2015","OrderId:100000416","Off-site Storage",""
"200001129","0","0200001129","W650748_750ml","98.99","750ml","650748","Red","2007","Domaine Michel Lafarge Volnay 1er Cru Clos des Chênes","Domaine Michel Lafarge","Pinot Noir","Unknown","Clos des Chênes","France","Burgundy","Côte de Beaune","Volnay 1er Cru","","Vinopolis","2/5/2015","OrderId:100000416","Cellar Room","36-A"
"200001133","0","0200001133","W1308650_1.5L","108.40","1.5L","1308650","Red","2010","La Pousse d'Or Chambolle-Musigny 1er Cru Les Amoureuses","La Pousse d'Or","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Spectrum Wine Auctions","2/20/2015","OrderId:100000419","Kitchen Cooler","78-E"
"200001134","0","0200001134","W1308650_1.5L","108.40","1.5L","1308650","Red","2010","La Pousse d'Or Chambolle-Musigny 1er Cru Les Amoureuses","La Pousse d'Or","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Spectrum Wine Auctions","2/20/2015","OrderId:100000419","Cellar Room","32-F"
"200001135","0","0200001135","W1308650_1.5L","108.40","1.5L","1308650","Red","2010","La Pousse d'Or Chambolle-Musigny 1er Cru Les Amoureuses","La Pousse d'Or","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","","Spectrum Wine Auctions","2/20/2015","OrderId:100000419","Cellar Room","79-B"
"200001138","0","0200001138","W2865607_750ml","53.48","750ml","2865607","Red","2016","Domaine Fourrier Chambolle-Musigny 1er Cru Les Gruenchers Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Les Gruenchers","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","lightly scuffed label","Zachys","2/6/2015","OrderId:100000420","Cellar Room","90-A"
"200001139","0","0200001139","W2865607_750ml","53.48","750ml","2865607","Red","2016","Domaine Fourrier Chambolle-Musigny 1er Cru Les Gruenchers Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Les Gruenchers","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","lightly scuffed label","Zachys","2/6/2015","OrderId:100000420","Kitchen Cooler","07-D"
"200001151","0","0200001151","W12923_750ml","60.02","750ml","12923","Red","1992","Heitz Cellar Cabernet Sauvignon","Heitz Cellar","Cabernet Sauvignon","Unknown","Unknown","USA","California","Napa Valley","Napa Valley","","Zachys","2/13/2015","OrderId:100000423","Kitchen Cooler","50-A"
"200001157","0","0200001157","W3152221_750ml","7.34","750ml","3152221","Red","2016","Château de Panigon","Château de Panigon","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Médoc","","Acker Merrall","2/10/2015","OrderId:100000427","Cellar Room","32-C"
"200001163","0","0200001163","W2652108_1.5L","225.80","1.5L","2652108","Red","2014","Egly-Ouriet Coteaux Champenois Cuvée des Grands Côtés Vieilles Vignes Rouge Ambonnay","Egly-Ouriet","Pinot Noir","Cuvée des Grands Côtés Vieilles Vignes Rouge","Ambonnay","France","Champagne","Unknown","Coteaux Champenois","","Wally's","2/3/2015","OrderId:100000428","Kitchen Cooler","88-D"
"200001179","0","0200001179","W2530815_1.5L","268.76","1.5L","2530815","Red","2015","Domaine Jamet Côte-Rôtie","Domaine Jamet","Syrah","Unknown","Unknown","France","Rhône","Northern Rhône","Côte-Rôtie","top-shoulder fill","K&L Auctions","3/8/2015","OrderId:100000432","Cellar Room","59-B"
"200001184","0","0200001184","W1085809_750ml","218.28","750ml","1085809","Red","2007","Emidio Pepe Montepulciano d'Abruzzo","Emidio Pepe","Montepulciano","Unknown","Unknown","Italy","Abruzzi","Unknown","Montepulciano d'Abruzzo","","Acker Merrall","3/3/2015","OrderId:100000434","Cellar Room","39-C"
"200001192","0","0200001192","W1748199_750ml","185.35","750ml","1748199","Red","2012","Domaine Fourrier Gevrey-Chambertin 1er Cru Clos St. Jacques Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Liner & Elsen","3/3/2015","OrderId:100000436","Kitchen Cooler","88-E"
"200001193","0","0200001193","W1748199_750ml","185.35","750ml","1748199","Red","2012","Domaine Fourrier Gevrey-Chambertin 1er Cru Clos St. Jacques Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Liner & Elsen","3/3/2015","OrderId:100000436","Off-site Storage","67-C"
"200001199","0","0200001199","W2061850_750ml","22.58","750ml","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","Failla","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","bin-soiled label","Zachys","3/18/2015","OrderId:100000439","Off-site Storage","24-C"
"200001201","0","0200001201","W2996505_750ml","22.20","750ml","2996505","Red - Fortified","2016","Taylor (Fladgate) Porto Vintage","Taylor (Fladgate)","Port Blend","Vintage","Unknown","Portugal","Douro","Unknown","Porto","signs of past seepage","Hart Davis Hart","3/24/2015","OrderId:100000440","Kitchen Cooler","34-D"
"200001202","0","0200001202","W2996505_750ml","22.20","750ml","2996505","Red - Fortified","2016","Taylor (Fladgate) Porto Vintage","Taylor (Fladgate)","Port Blend","Vintage","Unknown","Portugal","Douro","Unknown","Porto","","Hart Davis Hart","3/24/2015","OrderId:100000440","Kitchen Cooler","43-F"
"200001207","0","0200001207","W15170_750ml","173.48","750ml","15170","Red","1999","M. Chapoutier Ermitage Le Pavillon","M. Chapoutier","Syrah","Ermitage","Le Pavillon","France","Rhône","Northern Rhône","Hermitage","","K&L Auctions","3/6/2015","OrderId:100000442","Off-site Storage","55-D"
"200001208","0","0200001208","W2061739_750ml","66.79","750ml","2061739","Red","2013","Bartolo Mascarello Langhe Nebbiolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","","Acker Merrall","3/13/2015","OrderId:100000443","Cellar Room","33-C"
"200001209","0","0200001209","W2061739_750ml","66.79","750ml","2061739","Red","2013","Bartolo Mascarello Langhe Nebbiolo","Bartolo Mascarello","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC","","Acker Merrall","3/13/2015","OrderId:100000443","Kitchen Cooler","72-D"
"200001215","0","0200001215","W2601029_750ml","76.56","750ml","2601029","Red","2016","Ridge Monte Bello","Ridge","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains","","WineBid","3/16/2015","OrderId:100000447","Kitchen Cooler","04-A"
"200001235","0","0200001235","W1146435_750ml","89.66","750ml","1146435","Red","2009","Giacomo Conterno Barolo Cascina Francia","Giacomo Conterno","Nebbiolo","Unknown","Cascina Francia","Italy","Piedmont","Langhe","Barolo","","Hart Davis Hart","3/3/2015","OrderId:100000455","Kitchen Cooler","17-E"
"200001238","0","0200001238","W1146435_750ml","89.66","750ml","1146435","Red","2009","Giacomo Conterno Barolo Cascina Francia","Giacomo Conterno","Nebbiolo","Unknown","Cascina Francia","Italy","Piedmont","Langhe","Barolo","","Hart Davis Hart","3/3/2015","OrderId:100000455","Cellar Room",""
"200001241","0","0200001241","W1748199_750ml","150.40","750ml","1748199","Red","2012","Domaine Fourrier Gevrey-Chambertin 1er Cru Clos St. Jacques Vieille Vigne","Domaine Fourrier","Pinot Noir","Vieille Vigne","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru","","Zachys","4/26/2015","OrderId:100000458","Cellar Room","52-F"
"200001248","0","0200001248","W2682918_750ml","55.40","750ml","2682918","White","2016","Aubert Chardonnay Sonoma Coast","Aubert","Chardonnay","Unknown","Unknown","USA","California","Sonoma County","Sonoma Coast","","K&L Auctions","4/24/2015","OrderId:100000460","Cellar Room","27-E"
"200001251","0","0200001251","W2682918_750ml","55.40","750ml","2682918","White","2016","Aubert Chardonnay Sonoma Coast","Aubert","Chardonnay","Unknown","Unknown","USA","California","Sonoma County","Sonoma Coast","","K&L Auctions","4/24/2015","OrderId:100000460","Off-site Storage","83-B"
