"iConsumed","iWine","Type","Consumed","ConsumedYear","ConsumedMonth","ConsumedDay","Size","ShortType","Currency","Value","Price","Revenue","RevenueCurrency","ConsumptionNote","PurchaseNote","BottleNote","Location","Bin","Vintage","Wine","Locale","Color","Category","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"50000069","2039652","Red","10/25/2013","2013","10","25","750ml","Missing","USD","32.00","32.00","0","USD","Inventory audit — bottle not found.","OrderId:100000026","","Cellar Room","93-B","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50000070","1600852","Red","9/9/2013","2013","9","9","750ml","Drank from my cellar","USD","56.02","56.02","0","USD","","OrderId:100000027","","Kitchen Cooler","99-D","2012","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"50000071","2894456","Red","7/9/2013","2013","7","9","750ml","Drank from my cellar","USD","69.54","69.54","0","USD","","OrderId:100000028","","Kitchen Cooler","79-A","2014","Vietti Barolo Rocche di Castiglione","Italy, Piedmont, Langhe, Barolo","Red","Dry","Nebbiolo","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo"
"50000072","275134","Red","10/14/2013","2013","10","14","750ml","Drank from my cellar","USD","52.26","52.26","0","USD","","OrderId:100000029","","Kitchen Cooler","36-E","1979","Joseph Swan Vineyards Zinfandel Sonoma County","USA, California, Sonoma County","Red","Dry","Zinfandel","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Sonoma County"
"50000073","275134","Red","10/3/2013","2013","10","3","750ml","Drank from my cellar","USD","52.26","52.26","0","USD","","OrderId:100000029","","Cellar Room","33-D","1979","Joseph Swan Vineyards Zinfandel Sonoma County","USA, California, Sonoma County","Red","Dry","Zinfandel","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Sonoma County"
"50000074","2061850","Red","11/11/2013","2013","11","11","750ml","Drank from my cellar","USD","23.38","23.38","0","USD","","OrderId:100000030","","Cellar Room","62-A","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000075","2061850","Red","11/27/2013","2013","11","27","750ml","Drank from my cellar","USD","23.38","23.38","0","USD","","OrderId:100000030","","Kitchen Cooler","13-F","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000076","2061850","Red","9/3/2013","2013","9","3","750ml","Drank from my cellar","USD","23.38","23.38","0","USD","Tuesday risotto with alone","OrderId:100000030","","Cellar Room","64-E","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000077","2061850","Red","7/19/2014","2014","7","19","750ml","Drank from my cellar","USD","23.38","23.38","0","USD","","OrderId:100000030","","Cellar Room","46-D","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000078","2061850","Red","2/26/2014","2014","2","26","750ml","Drank from my cellar","USD","23.38","23.38","0","USD","","OrderId:100000030","","Cellar Room","","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000079","2527","White - Off-dry","7/24/2013","2013","7","24","750ml","Drank from my cellar","USD","70.90","70.90","0","USD","","OrderId:100000031","bin-soiled label","Cellar Room","","2001","Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Spätlese","Germany, Mosel Saar Ruwer","White","Dry","Riesling","Riesling","Spätlese","Wehlener Sonnenuhr","Germany","Mosel Saar Ruwer","Unknown","Unknown"
"50000080","2527","White - Off-dry","7/6/2013","2013","7","6","750ml","Drank from my cellar","USD","70.90","70.90","0","USD","","OrderId:100000031","","Off-site Storage","66-D","2001","Joh. Jos. Prüm Wehlener Sonnenuhr Riesling Spätlese","Germany, Mosel Saar Ruwer","White","Dry","Riesling","Riesling","Spätlese","Wehlener Sonnenuhr","Germany","Mosel Saar Ruwer","Unknown","Unknown"
"50000081","2061850","Red","7/7/2013","2013","7","7","750ml","Drank from my cellar","USD","23.49","23.49","0","USD","Saturday roast with Ellen","OrderId:100000032","","Off-site Storage","28-D","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000082","1608","Red","9/15/2013","2013","9","15","750ml","Drank from my cellar","USD","130.24","130.24","0","USD","duck breast with Ellen and Marcus","OrderId:100000033","","Kitchen Cooler","01-B","1986","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"50000083","1608","Red","3/2/2014","2014","3","2","750ml","Drank from my cellar","USD","130.24","130.24","0","USD","","OrderId:100000033","slightly depressed cork","Cellar Room","66-E","1986","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"50000084","5094335","White","9/11/2013","2013","9","11","375ml","Drank from my cellar","USD","11.86","11.86","0","USD","","OrderId:100000034","","Off-site Storage","80-A","2012","Daniel-Etienne Defaix Chablis 1er Cru Les Lys","France, Burgundy, Chablis, Chablis 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Les Lys","France","Burgundy","Chablis","Chablis 1er Cru"
"50000085","5094335","White","8/2/2013","2013","8","2","375ml","Drank from my cellar","USD","11.86","11.86","0","USD","","OrderId:100000034","","Cellar Room","88-E","2012","Daniel-Etienne Defaix Chablis 1er Cru Les Lys","France, Burgundy, Chablis, Chablis 1er Cru","White","Dry","Chardonnay","Chardonnay","Unknown","Les Lys","France","Burgundy","Chablis","Chablis 1er Cru"
"50000086","2061850","Red","5/19/2015","2015","5","19","750ml","Drank from my cellar","USD","21.83","21.83","0","USD","","OrderId:100000035","","Off-site Storage","13-B","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000087","2061850","Red","8/17/2014","2014","8","17","750ml","Drank from my cellar","USD","21.83","21.83","0","USD","","OrderId:100000035","","Cellar Room","01-F","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000088","18552","Red","9/15/2013","2013","9","15","1.5L","Drank from my cellar","USD","235.61","235.61","0","USD","","OrderId:100000036","","Cellar Room","60-A","2003","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe"
"50000089","528214","Red","6/27/2013","2013","6","27","750ml","Drank from my cellar","USD","25.95","25.95","0","USD","","OrderId:100000037","","Kitchen Cooler","47-B","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000090","1752163","Red","10/14/2015","2015","10","14","750ml","Drank from my cellar","USD","82.94","82.94","0","USD","","OrderId:100000038","signs of past seepage","Off-site Storage","85-F","2002","AR.PE.PE. Valtellina Superiore - Sassella Riserva Rocce Rosse","Italy, Lombardia, Valtellina, Valtellina Superiore - Sassella","Red","Dry","Nebbiolo","Nebbiolo","Riserva","Rocce Rosse","Italy","Lombardia","Valtellina","Valtellina Superiore - Sassella"
"50000091","1752163","Red","6/1/2014","2014","6","1","750ml","Drank from my cellar","USD","82.94","82.94","0","USD","","OrderId:100000038","","Kitchen Cooler","02-D","2002","AR.PE.PE. Valtellina Superiore - Sassella Riserva Rocce Rosse","Italy, Lombardia, Valtellina, Valtellina Superiore - Sassella","Red","Dry","Nebbiolo","Nebbiolo","Riserva","Rocce Rosse","Italy","Lombardia","Valtellina","Valtellina Superiore - Sassella"
"50000092","1752163","Red","9/1/2017","2017","9","1","750ml","Drank from my cellar","USD","82.94","82.94","0","USD","","OrderId:100000038","","Kitchen Cooler","49-D","2002","AR.PE.PE. Valtellina Superiore - Sassella Riserva Rocce Rosse","Italy, Lombardia, Valtellina, Valtellina Superiore - Sassella","Red","Dry","Nebbiolo","Nebbiolo","Riserva","Rocce Rosse","Italy","Lombardia","Valtellina","Valtellina Superiore - Sassella"
"50000093","2148122","Red","9/19/2013","2013","9","19","750ml","Drank from my cellar","USD","28.06","28.06","0","USD","","OrderId:100000039","","Cellar Room","34-C","2013","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000094","2148122","Red","8/10/2013","2013","8","10","750ml","Drank from my cellar","USD","28.06","28.06","0","USD","","OrderId:100000039","","Kitchen Cooler","51-F","2013","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000095","2039652","Red","9/15/2013","2013","9","15","750ml","Drank from my cellar","USD","35.45","35.45","0","USD","","OrderId:100000040","","Cellar Room","","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"50000096","2061850","Red","10/3/2013","2013","10","3","750ml","Drank from my cellar","USD","22.10","22.10","0","USD","","OrderId:100000041","","Cellar Room","11-C","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000097","2061850","Red","11/6/2013","2013","11","6","750ml","Drank from my cellar","USD","22.10","22.10","0","USD","","OrderId:100000041","","Kitchen Cooler","10-B","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000098","2061850","Red","12/15/2013","2013","12","15","750ml","Drank from my cellar","USD","22.10","22.10","0","USD","","OrderId:100000041","nicked capsule","Cellar Room","","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000099","12901","Red","2/22/2014","2014","2","22","750ml","Missing","USD","64.81","64.81","0","USD","Inventory audit — bottle not found.","OrderId:100000042","","Off-site Storage","41-A","1995","Pride Mountain Vineyards Cabernet Sauvignon Reserve","USA, California, Napa Valley","Red","Dry","Cabernet Sauvignon","Cabernet Sauvignon","Reserve","Unknown","USA","California","Napa Valley","Napa Valley"
"50000100","192450","Red","9/16/2013","2013","9","16","750ml","Drank from my cellar","USD","50.92","50.92","0","USD","","OrderId:100000043","","Off-site Storage","57-F","2005","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50000101","192450","Red","8/26/2013","2013","8","26","750ml","Missing","USD","50.92","50.92","0","USD","Inventory audit — bottle not found.","OrderId:100000043","","Off-site Storage","97-C","2005","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"50000102","1923008","Red","9/2/2013","2013","9","2","750ml","Drank from my cellar","USD","109.68","109.68","0","USD","","OrderId:100000044","","Kitchen Cooler","14-D","2010","Tenuta Greppo (Biondi-Santi) Brunello di Montalcino","Italy, Tuscany, Montalcino, Brunello di Montalcino","Red","Dry","Sangiovese","Sangiovese","Unknown","Unknown","Italy","Tuscany","Montalcino","Brunello di Montalcino"
"50000103","422","White - Sparkling","8/8/2014","2014","8","8","750ml","Drank from my cellar","USD","59.69","59.69","0","USD","stir-fry with Ellen","OrderId:100000045","","Off-site Storage","86-D","1001","Veuve Clicquot Champagne Brut","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000104","422","White - Sparkling","1/4/2014","2014","1","4","750ml","Drank from my cellar","USD","59.69","59.69","0","USD","","OrderId:100000045","","Cellar Room","20-A","1001","Veuve Clicquot Champagne Brut","France, Champagne","Red","Dry","Champagne Blend","Champagne Blend","Brut","Unknown","France","Champagne","Unknown","Champagne"
"50000105","1538878","Red","10/10/2016","2016","10","10","750ml","Missing","USD","80.41","80.41","0","USD","Inventory audit — bottle not found.","OrderId:100000046","","Cellar Room","69-E","2011","Domaine Fourrier Gevrey-Chambertin 1er Cru Combe aux Moines Vieille Vigne","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Vieille Vigne","Combe aux Moines","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"50000106","1538878","Red","9/4/2013","2013","9","4","750ml","Drank from my cellar","USD","80.41","80.41","0","USD","","OrderId:100000046","","Cellar Room","44-E","2011","Domaine Fourrier Gevrey-Chambertin 1er Cru Combe aux Moines Vieille Vigne","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Dry","Pinot Noir","Pinot Noir","Vieille Vigne","Combe aux Moines","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"50000107","1575","Red","9/12/2013","2013","9","12","750ml","Drank from my cellar","USD","52.66","52.66","0","USD","","OrderId:100000047","slightly depressed cork","Off-site Storage","69-F","1995","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"50000108","1575","Red","9/21/2013","2013","9","21","750ml","Drank from my cellar","USD","52.66","52.66","0","USD","","OrderId:100000047","top-shoulder fill","Cellar Room","48-E","1995","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"50000109","1575","Red","10/2/2013","2013","10","2","750ml","Drank from my cellar","USD","52.66","52.66","0","USD","","OrderId:100000047","","Off-site Storage","60-E","1995","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"50000110","528214","Red","5/24/2014","2014","5","24","750ml","Drank from my cellar","USD","34.61","34.61","0","USD","","OrderId:100000048","","Off-site Storage","66-E","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Dry","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"50000111","3401","Red","2/14/2020","2020","2","14","750ml","Missing","USD","63.49","63.49","0","USD","Inventory audit — bottle not found.","OrderId:100000049","","Cellar Room","94-A","2000","Château Beychevelle","France, Bordeaux, Médoc, Saint-Julien","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Julien"
"50000112","3401","Red","5/4/2014","2014","5","4","750ml","Drank from my cellar","USD","63.49","63.49","0","USD","","OrderId:100000049","","Off-site Storage","95-C","2000","Château Beychevelle","France, Bordeaux, Médoc, Saint-Julien","Red","Dry","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Julien"
