"iNote","iWine","Type","Vintage","Wine","Locale","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation","TastingDate","Defective","Views","fHelpful","fFavorite","Rating","EventLocation","EventTitle","iEvent","EventDate","EventEndDate","TastingNotes","fLikeIt","CNotes","CScore","LikeVotes","LikePercent","Votes","Comments"
"10000065","1560306","Red","2009","Williams Selyem Pinot Noir Westside Road Neighbors","USA, California, Sonoma County, Russian River Valley","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Westside Road Neighbors","USA","California","Sonoma County","Russian River Valley","12/5/2019","False","0","","0","90","","","","","","Nose of raspberry, graphite, smoked meat. Palate shows iron and minerals, bright acidity, long savory finish. Needs more time.","","","","","","",""
"10000066","8456","Red","1989","Château Ausone","France, Bordeaux, Libournais, Saint-Émilion Grand Cru","Château Ausone","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Saint-Émilion Grand Cru","10/15/2014","False","0","","0","94","the cellar room","Right Bank vertical — October 2014","90000005","10/15/2014","10/15/2014","Nose of iron filings, tobacco leaf. Palate shows structured grip, taut tannins. Drinking beautifully.","","","","","","",""
"10000067","368","Red","1997","Pride Mountain Vineyards Cabernet Sauvignon Reserve","USA, California, Napa Valley","Pride Mountain Vineyards","Cabernet Sauvignon","Cabernet Sauvignon","Reserve","Unknown","USA","California","Napa Valley","Napa Valley","1/15/2019","False","0","","0","91","the cellar room","California Cab vertical — January 2019","90000022","1/15/2019","1/15/2019","Nose of cedar, violets, blackberry. Palate shows structured grip, taut tannins, pretty fruit core. Pleasant if uncomplicated.","","","","","","",""
"10000068","368","Red","1997","Pride Mountain Vineyards Cabernet Sauvignon Reserve","USA, California, Napa Valley","Pride Mountain Vineyards","Cabernet Sauvignon","Cabernet Sauvignon","Reserve","Unknown","USA","California","Napa Valley","Napa Valley","4/15/2014","False","0","","0","90","the cellar room","California Cab vertical — April 2014","90000003","4/15/2014","4/15/2014","Nose of raspberry, blackberry, dark cherry. Palate shows structured grip, taut tannins. On track.","","","","","","",""
"10000069","2522729","Red","2014","Baricci Brunello di Montalcino","Italy, Tuscany, Montalcino, Brunello di Montalcino","Baricci","Sangiovese","Sangiovese","Unknown","Unknown","Italy","Tuscany","Montalcino","Brunello di Montalcino","10/18/2014","False","0","","0","92","","","","","","Nose of wet stone, tobacco leaf. Palate shows iron and minerals, structured grip. Needs more time.","","","","","","",""
"10000070","18552","Red","2003","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Château Montrose","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe","9/10/2014","False","0","","0","89","","","","","","Nose of tobacco leaf, smoked meat. Palate shows iron and minerals, structured grip. Good but not memorable.","","","","","","",""
"10000071","18552","Red","2003","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Château Montrose","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe","11/21/2014","False","0","","0","93","","","","","","Nose of smoked meat, iron filings, forest floor. Palate shows structured grip, taut tannins. Better than expected.","","","","","","",""
"10000072","1600852","Red","2012","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Château Lynch-Bages","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","5/27/2014","False","0","","0","89","","","","","","Nose of graphite, iron filings, wet stone. Palate shows bright acidity, long savory finish, earthy depth. Needs more time.","","","","","","",""
"10000073","368938","Red","2006","Château Rayas Châteauneuf-du-Pape Reserve","France, Rhône, Southern Rhône, Châteauneuf-du-Pape","Château Rayas","Grenache","Grenache","Reserve","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape","8/8/2014","False","0","","0","91","","","","","","Nose of violets, tobacco leaf, dark cherry. Palate shows long savory finish, pretty fruit core. Good but not memorable.","","","","","","",""
"10000074","368938","Red","2006","Château Rayas Châteauneuf-du-Pape Reserve","France, Rhône, Southern Rhône, Châteauneuf-du-Pape","Château Rayas","Grenache","Grenache","Reserve","Unknown","France","Rhône","Southern Rhône","Châteauneuf-du-Pape","6/15/2019","False","0","","0","90","","","","","","Nose of cedar, rose petal, wet stone. Palate shows taut tannins, earthy depth. Needs more time.","","","","","","",""
"10000075","1643233","Red","2011","Williams Selyem Pinot Noir Burt Williams' Morning Dew Ranch","USA, California, North Coast, Anderson Valley","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Burt Williams' Morning Dew Ranch","USA","California","North Coast","Anderson Valley","7/11/2016","False","0","","0","90","","","","","","Nose of blackberry, tobacco leaf. Palate shows bright acidity, iron and minerals. Needs more time.","","","","","","",""
"10000076","98351","Red","1999","Giacomo Conterno Barolo Riserva Monfortino","Italy, Piedmont, Langhe, Barolo","Giacomo Conterno","Nebbiolo","Nebbiolo","Riserva Monfortino","Unknown","Italy","Piedmont","Langhe","Barolo","1/15/2016","False","0","","0","89","the cellar room","Piedmont Riserva tasting — January 2016","90000010","1/15/2016","1/15/2016","Nose of cedar, graphite, forest floor. Palate shows long savory finish, iron and minerals. Needs more time.","","","","","","",""
"10000077","2148125","Red","2013","Williams Selyem Pinot Noir Burt Williams' Morning Dew Ranch","USA, California, North Coast, Anderson Valley","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Burt Williams' Morning Dew Ranch","USA","California","North Coast","Anderson Valley","1/15/2017","False","0","","0","95","","","","","","Nose of dark cherry, raspberry, forest floor. Palate shows bright acidity, long savory finish, polished texture. Singing right now.","","","","","","",""
"10000078","4778","Red","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Château Latour","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2017","False","0","","0","89","the cellar room","Bordeaux first-growth flight — October 2017","90000017","10/15/2017","10/15/2017","Nose of iron filings, violets. Palate shows earthy depth, bright acidity, pretty fruit core. On track.","","","","","","",""
"10000079","4778","Red","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Château Latour","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac","10/15/2017","False","0","","0","91","the cellar room","Bordeaux first-growth flight — October 2017","90000017","10/15/2017","10/15/2017","Nose of rose petal, tobacco leaf. Palate shows structured grip, taut tannins. Good but not memorable.","","","","","","",""
"10000080","2078582","Red","2013","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","8/26/2014","False","0","","0","91","","","","","","Nose of smoked meat, rose petal, iron filings. Palate shows structured grip, bright acidity, iron and minerals. Solid showing.","","","","","","",""
"10000081","2078582","Red","2013","Williams Selyem Pinot Noir Rochioli Riverblock Vineyard","USA, California, Sonoma County, Russian River Valley","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Rochioli Riverblock Vineyard","USA","California","Sonoma County","Russian River Valley","6/28/2018","False","0","","0","88","","","","","","Nose of wet stone, cedar. Palate shows earthy depth, structured grip, bright acidity. Good but not memorable.","","","","","","",""
"10000082","15079","Red","1989","Château La Mission Haut-Brion","France, Bordeaux, Graves, Pessac-Léognan","Château La Mission Haut-Brion","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan","2/11/2023","False","0","","0","92","","","","","","Nose of dark cherry, violets. Palate shows polished texture, taut tannins, structured grip. Singing right now.","","","","","","",""
"10000083","15079","Red","1989","Château La Mission Haut-Brion","France, Bordeaux, Graves, Pessac-Léognan","Château La Mission Haut-Brion","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan","7/15/2015","False","0","","0","85","the cellar room","Bordeaux first-growth flight — July 2015","90000008","7/15/2015","7/15/2015","Just not for me.","","","","","","",""
"10000084","15079","Red","1989","Château La Mission Haut-Brion","France, Bordeaux, Graves, Pessac-Léognan","Château La Mission Haut-Brion","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Graves","Pessac-Léognan","1/15/2015","False","0","","0","90","the cellar room","Bordeaux first-growth flight — January 2015","90000006","1/15/2015","1/15/2015","Nose of graphite, tobacco leaf. Palate shows iron and minerals, bright acidity. Good but not memorable.","","","","","","",""
"10000085","4958295","White - Sparkling","2014","Roger Coulon Champagne Blanc de Noirs Millesime","France, Champagne","Roger Coulon","Pinot Blend","Pinot Noir","Blanc de Noirs Millesime","Unknown","France","Champagne","Unknown","Champagne","6/18/2015","False","0","","0","94","","","","","","Nose of brioche, crushed chalk, iodine. Palate shows pinpoint bead, rich autolysis. Hits its stride.","","","","","","",""
"10000086","2039652","Red","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","12/12/2015","False","0","","0","89","","","","","","Nose of wet stone, blackberry. Palate shows iron and minerals, pretty fruit core, polished texture. Pleasant if uncomplicated.","","","","","","",""
"10000087","817462","Red","2003","Domaine Fourrier Griotte-Chambertin Vieille Vigne","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Domaine Fourrier","Pinot Noir","Pinot Noir","Vieille Vigne","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru","7/15/2014","False","0","","0","91","the cellar room","Burgundy GC night — July 2014","90000004","7/15/2014","7/15/2014","Nose of tobacco leaf, smoked meat, blackberry. Palate shows taut tannins, structured grip. On track.","","","","","","",""
"10000088","817462","Red","2003","Domaine Fourrier Griotte-Chambertin Vieille Vigne","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Domaine Fourrier","Pinot Noir","Pinot Noir","Vieille Vigne","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru","7/15/2014","False","0","","0","92","the cellar room","Burgundy GC night — July 2014","90000004","7/15/2014","7/15/2014","Nose of dark cherry, rose petal. Palate shows structured grip, polished texture. Singing right now.","","","","","","",""
"10000089","817462","Red","2003","Domaine Fourrier Griotte-Chambertin Vieille Vigne","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Domaine Fourrier","Pinot Noir","Pinot Noir","Vieille Vigne","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru","7/6/2014","False","0","","0","95","","","","","","Nose of wet stone, dark cherry, violets. Palate shows polished texture, earthy depth, taut tannins. Drinking beautifully.","","","","","","",""
"10000090","817462","Red","2003","Domaine Fourrier Griotte-Chambertin Vieille Vigne","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Domaine Fourrier","Pinot Noir","Pinot Noir","Vieille Vigne","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru","7/15/2014","False","0","","0","95","the cellar room","Burgundy GC night — July 2014","90000004","7/15/2014","7/15/2014","Nose of smoked meat, cedar. Palate shows pretty fruit core, earthy depth. Better than expected.","","","","","","",""
"10000091","817462","Red","2003","Domaine Fourrier Griotte-Chambertin Vieille Vigne","France, Burgundy, Côte de Nuits, Griotte-Chambertin Grand Cru","Domaine Fourrier","Pinot Noir","Pinot Noir","Vieille Vigne","Unknown","France","Burgundy","Côte de Nuits","Griotte-Chambertin Grand Cru","7/15/2014","False","0","","0","89","the cellar room","Burgundy GC night — July 2014","90000004","7/15/2014","7/15/2014","Nose of smoked meat, tobacco leaf, graphite. Palate shows long savory finish, taut tannins. Good but not memorable.","","","","","","",""
"10000092","1308650","Red","2010","La Pousse d'Or Chambolle-Musigny 1er Cru Les Amoureuses","France, Burgundy, Côte de Nuits, Chambolle-Musigny 1er Cru","La Pousse d'Or","Pinot Noir","Pinot Noir","Unknown","Les Amoureuses","France","Burgundy","Côte de Nuits","Chambolle-Musigny 1er Cru","5/28/2015","False","0","","0","94","","","","","","Nose of forest floor, tobacco leaf. Palate shows structured grip, earthy depth, taut tannins. Outstanding bottle.","","","","","","",""
"10000093","2061850","Red","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Failla","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast","1/26/2017","False","0","","0","91","","","","","","Nose of violets, cedar. Palate shows bright acidity, taut tannins. Needs more time.","","","","","","",""
"10000094","2039652","Red","2013","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County","10/16/2014","False","0","","0","91","","","","","","Nose of forest floor, cedar. Palate shows pretty fruit core, polished texture, long savory finish. On track.","","","","","","",""
"10000095","2008","Red","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac","7/15/2015","False","0","","0","90","the cellar room","Bordeaux first-growth flight — July 2015","90000008","7/15/2015","7/15/2015","Nose of tobacco leaf, violets, smoked meat. Palate shows iron and minerals, polished texture. Good but not memorable.","","","","","","",""
