"iWine","iPurchase","PurchaseDate","DeliveryDate","StoreName","Currency","ExchangeRate","Price","NativePrice","NativePriceCurrency","Quantity","Remaining","OrderNumber","Delivered","Size","Vintage","Wine","Locale","Type","Color","Category","Producer","Varietal","MasterVarietal","Designation","Vineyard","Country","Region","SubRegion","Appellation"
"5778","100000073","9/8/2013","11/15/2013","Spectrum Wine Auctions","USD","1","55.07","55.07","USD","3","0","OrderId:100000073","True","750ml","1999","Pride Mountain Vineyards Reserve Claret","USA, California, North Coast, Napa / Sonoma","Red","Red","Dry","Pride Mountain Vineyards","Red Bordeaux Blend","Red Bordeaux Blend","Reserve Claret","Unknown","USA","California","North Coast","Napa / Sonoma"
"1102948","100000074","9/10/2013","11/16/2013","Zachys","USD","1","76.52","76.52","USD","4","0","OrderId:100000074","True","750ml","2007","Vietti Barolo Brunate","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Brunate","Italy","Piedmont","Langhe","Barolo"
"769708","100000075","9/25/2013","11/19/2013","Storyteller","USD","1","228.21","228.21","USD","2","0","OrderId:100000075","True","750ml","2007","Bruno Giacosa Barbaresco Riserva Asili","Italy, Piedmont, Langhe, Barbaresco","Red","Red","Dry","Bruno Giacosa","Nebbiolo","Nebbiolo","Riserva","Asili","Italy","Piedmont","Langhe","Barbaresco"
"528214","100000076","9/11/2013","9/17/2014","Winery Direct","USD","1","28.91","28.91","USD","2","0","OrderId:500000000","True","750ml","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"2262886","100000077","9/25/2013","11/28/2013","Zachys","USD","1","58.01","58.01","USD","6","0","OrderId:100000077","True","750ml","2014","Domaine Denis Bachelet Gevrey-Chambertin 1er Cru Les Corbeaux Vieilles Vignes","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Domaine Denis Bachelet","Pinot Noir","Pinot Noir","Vieilles Vignes","Les Corbeaux","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"1600852","100000078","9/10/2013","10/17/2013","K&L Auctions","USD","1","55.55","55.55","USD","3","0","OrderId:100000078","True","750ml","2012","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Lynch-Bages","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"528214","100000079","9/8/2013","11/8/2013","Spectrum Wine Auctions","USD","1","33.59","33.59","USD","3","0","OrderId:100000079","True","750ml","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"528214","100000080","9/13/2013","12/2/2013","Zachys","USD","1","28.39","28.39","USD","3","0","OrderId:100000080","True","750ml","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"1508099","100000081","9/20/2013","11/7/2013","WineBid","USD","1","402.07","402.07","USD","2","0","OrderId:100000081","True","1.5L","1976","Ridge Cabernet-Merlot Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"3792151","100000082","9/5/2013","10/5/2013","Garagiste","USD","1","51.79","51.79","USD","5","0","OrderId:100000082","True","750ml","2016","Baricci Brunello di Montalcino","Italy, Tuscany, Montalcino, Brunello di Montalcino","Red","Red","Dry","Baricci","Sangiovese","Sangiovese","Unknown","Unknown","Italy","Tuscany","Montalcino","Brunello di Montalcino"
"475","100000083","10/16/2013","11/30/2013","Vinopolis","USD","1","106.81","106.81","USD","4","0","OrderId:100000083","True","750ml","2000","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Lynch-Bages","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"2205137","100000084","10/11/2013","12/30/2013","Liner & Elsen","USD","1","52.33","52.33","USD","1","0","OrderId:100000084","True","375ml","2014","Domaine Bruno Clair Gevrey-Chambertin 1er Cru Clos St. Jacques","France, Burgundy, Côte de Nuits, Gevrey-Chambertin 1er Cru","Red","Red","Dry","Domaine Bruno Clair","Pinot Noir","Pinot Noir","Unknown","Clos St. Jacques","France","Burgundy","Côte de Nuits","Gevrey-Chambertin 1er Cru"
"1882605","100000085","10/9/2013","11/7/2013","WineBid","USD","1","152.23","152.23","USD","1","0","OrderId:100000085","True","750ml","2008","Taittinger Champagne Comtes de Champagne Blanc de Blancs Brut","France, Champagne","White - Sparkling","White","Sparkling","Taittinger","Chardonnay","Chardonnay","Comtes de Champagne Blanc de Blancs Brut","Unknown","France","Champagne","Unknown","Champagne"
"1508099","100000086","10/22/2013","11/19/2013","Storyteller","USD","1","435.53","435.53","USD","2","0","OrderId:100000086","True","1.5L","1976","Ridge Cabernet-Merlot Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"332049","100000087","10/12/2013","1/1/2014","Hart Davis Hart","USD","1","37.98","37.98","USD","2","0","OrderId:100000087","True","750ml","1001","Egly-Ouriet Champagne Premier Cru Les Vignes de Vrigny","France, Champagne, Champagne Premier Cru","White - Sparkling","White","Sparkling","Egly-Ouriet","Pinot Meunier","Pinot Meunier","Les Vignes de Vrigny","Unknown","France","Champagne","Unknown","Champagne Premier Cru"
"2061739","100000088","10/6/2013","10/18/2013","Acker Merrall","USD","1","51.65","51.65","USD","2","0","OrderId:100000088","True","750ml","2013","Bartolo Mascarello Langhe Nebbiolo","Italy, Piedmont, Langhe, Langhe DOC","Red","Red","Dry","Bartolo Mascarello","Nebbiolo","Nebbiolo","Unknown","Unknown","Italy","Piedmont","Langhe","Langhe DOC"
"18552","100000089","10/23/2013","1/3/2014","WineBid","USD","1","125.60","125.60","USD","1","0","OrderId:100000089","True","750ml","2003","Château Montrose","France, Bordeaux, Médoc, Saint-Estèphe","Red","Red","Dry","Château Montrose","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Saint-Estèphe"
"2061850","100000090","10/16/2013","11/9/2013","Liner & Elsen","USD","1","21.09","21.09","USD","1","0","OrderId:100000090","True","750ml","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Failla","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"1670972","100000091","10/17/2013","1/5/2014","Zachys","USD","1","46.31","46.31","USD","2","0","OrderId:100000091","True","750ml","2012","Williams Selyem Pinot Noir Russian River Valley","USA, California, Sonoma County, Russian River Valley","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","California","Sonoma County","Russian River Valley"
"1508099","100000092","10/23/2013","1/4/2014","Spectrum Wine Auctions","USD","1","173.71","173.71","USD","2","0","OrderId:100000092","True","750ml","1976","Ridge Cabernet-Merlot Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Cabernet-Merlot","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"27426","100000093","10/26/2013","1/11/2014","Storyteller","USD","1","23.70","23.70","USD","3","0","OrderId:100000093","True","750ml","1994","A. Rafanelli Zinfandel","USA, California, Sonoma County, Dry Creek Valley","Red","Red","Dry","A. Rafanelli","Zinfandel","Zinfandel","Unknown","Unknown","USA","California","Sonoma County","Dry Creek Valley"
"2061850","100000094","10/18/2013","2/23/2014","Winery Direct","USD","1","22.26","22.26","USD","5","0","OrderId:100000094","True","750ml","2013","Failla Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Failla","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"1600852","100000095","10/4/2013","10/30/2013","Total Wine","USD","1","58.86","58.86","USD","5","0","OrderId:100000095","True","750ml","2012","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Lynch-Bages","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"4778","100000096","10/2/2013","12/9/2013","Acker Merrall","USD","1","61.12","61.12","USD","2","0","OrderId:100000096","True","750ml","1989","Château Latour Grand Vin","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Latour","Red Bordeaux Blend","Red Bordeaux Blend","Grand Vin","Unknown","France","Bordeaux","Médoc","Pauillac"
"5920","100000097","10/23/2013","12/22/2013","K&L Auctions","USD","1","515.93","515.93","USD","4","0","OrderId:100000097","True","750ml","1995","Ridge Monte Bello","USA, California, Santa Cruz Mountains","Red","Red","Dry","Ridge","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Monte Bello","USA","California","Santa Cruz Mountains","Santa Cruz Mountains"
"16701","100000098","10/9/2013","11/13/2013","K&L Auctions","USD","1","120.61","120.61","USD","4","0","OrderId:100000098","True","750ml","1979","Château Palmer","France, Bordeaux, Médoc, Margaux","Red","Red","Dry","Château Palmer","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Margaux"
"1608","100000099","10/1/2013","4/17/2016","Chambers Street","USD","1","107.84","107.84","USD","3","0","OrderId:100000099","True","750ml","1986","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Lynch-Bages","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"98351","100000100","10/12/2013","1/7/2014","Spectrum Wine Auctions","USD","1","579.63","579.63","USD","1","0","OrderId:100000100","True","750ml","1999","Giacomo Conterno Barolo Riserva Monfortino","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Giacomo Conterno","Nebbiolo","Nebbiolo","Riserva Monfortino","Unknown","Italy","Piedmont","Langhe","Barolo"
"1603228","100000101","10/6/2013","10/26/2013","Zachys","USD","1","53.14","53.14","USD","4","0","OrderId:100000101","True","750ml","2012","Vieux Château Certan","France, Bordeaux, Libournais, Pomerol","Red","Red","Dry","Vieux Château Certan","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Libournais","Pomerol"
"2008","100000102","10/13/2013","10/23/2013","Liner & Elsen","USD","1","67.94","67.94","USD","1","0","OrderId:100000102","True","750ml","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"90384","100000103","10/6/2013","12/16/2013","Acker Merrall","USD","1","97.79","97.79","USD","4","1","OrderId:100000103","True","750ml","2002","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"2008","100000104","10/1/2013","11/30/2013","Acker Merrall","USD","1","51.48","51.48","USD","1","0","OrderId:100000104","True","750ml","2000","Château Lafite Rothschild","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Lafite Rothschild","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
"172534","100000105","10/26/2013","1/21/2014","WineBid","USD","1","259.67","259.67","USD","3","0","OrderId:100000105","True","750ml","1994","Thierry Allemand Cornas Reynard","France, Rhône, Northern Rhône, Cornas","Red","Red","Dry","Thierry Allemand","Syrah","Syrah","Unknown","Reynard","France","Rhône","Northern Rhône","Cornas"
"4313651","100000106","10/24/2013","11/1/2013","K&L Auctions","USD","1","13.53","13.53","USD","5","0","OrderId:100000106","True","750ml","2020","Sanford Pinot Noir Sta. Rita Hills","USA, California, Central Coast, Sta. Rita Hills","Red","Red","Dry","Sanford","Pinot Noir","Pinot Noir","Unknown","Unknown","USA","California","Central Coast","Sta. Rita Hills"
"80128","100000107","10/6/2013","12/28/2013","Spectrum Wine Auctions","USD","1","53.59","53.59","USD","6","1","OrderId:100000107","True","750ml","1001","André Clouet Champagne Grande Réserve Brut","France, Champagne","White - Sparkling","Red","Dry","André Clouet","Pinot Noir","Pinot Noir","Grande Réserve Brut","Unknown","France","Champagne","Unknown","Champagne"
"696714","100000108","10/21/2013","12/28/2013","Zachys","USD","1","41.40","41.40","USD","5","0","OrderId:100000108","True","750ml","2008","Domaine des Lambrays Clos des Lambrays","France, Burgundy, Côte de Nuits, Clos des Lambrays Grand Cru","Red","Red","Dry","Domaine des Lambrays","Pinot Noir","Pinot Noir","Unknown","Unknown","France","Burgundy","Côte de Nuits","Clos des Lambrays Grand Cru"
"1672093","100000109","10/8/2013","12/10/2013","Spectrum Wine Auctions","USD","1","49.77","49.77","USD","3","0","OrderId:100000109","True","1.5L","2011","Williams Selyem Pinot Noir Vista Verde Vineyard","USA, California, Central Coast, San Benito County","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Vista Verde Vineyard","USA","California","Central Coast","San Benito County"
"2894456","100000110","10/24/2013","11/15/2013","Hart Davis Hart","USD","1","123.35","123.35","USD","2","0","OrderId:100000110","True","1.5L","2014","Vietti Barolo Rocche di Castiglione","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Vietti","Nebbiolo","Nebbiolo","Unknown","Rocche di Castiglione","Italy","Piedmont","Langhe","Barolo"
"4105907","100000111","10/12/2013","11/25/2013","K&L Auctions","USD","1","221.46","221.46","USD","1","0","OrderId:100000111","True","750ml","2007","Joliette Jurançon Sec Édition Limitée No 01 Millésime Lot No. 123","France, Southwest France, Jurançon Sec","White","White","Dry","Joliette","Petit Manseng","Petit Manseng","Édition Limitée No 01 Millésime","Lot No. 123","France","Southwest France","Unknown","Jurançon Sec"
"442498","100000112","10/11/2013","1/8/2014","Spectrum Wine Auctions","USD","1","155.99","155.99","USD","2","0","OrderId:100000112","True","750ml","2004","Bruno Giacosa Barolo Falletto di Serralunga d'Alba","Italy, Piedmont, Langhe, Barolo","Red","Red","Dry","Bruno Giacosa","Nebbiolo","Nebbiolo","Unknown","Falletto di Serralunga d'Alba","Italy","Piedmont","Langhe","Barolo"
"1728017","100000113","10/20/2013","11/27/2013","K&L Auctions","USD","1","33.00","33.00","USD","3","0","OrderId:100000113","True","750ml","2012","Rhys Pinot Noir Family Farm Vineyard","USA, California, San Francisco Bay, San Mateo County","Red","Red","Dry","Rhys","Pinot Noir","Pinot Noir","Unknown","Family Farm Vineyard","USA","California","San Francisco Bay","San Mateo County"
"528214","100000114","11/24/2013","1/23/2014","Acker Merrall","USD","1","33.45","33.45","USD","4","0","OrderId:100000114","True","750ml","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"1624802","100000115","11/18/2013","1/25/2014","Hart Davis Hart","USD","1","158.73","158.73","USD","2","0","OrderId:100000115","True","750ml","2009","Domaine de Trévallon","France, Provence, Alpilles","Red","Red","Dry","Domaine de Trévallon","Red Blend","Red Blend","Unknown","Unknown","France","Provence","Unknown","Alpilles"
"2438305","100000116","11/1/2013","12/27/2013","Gift","USD","1","0.00","0.00","USD","3","0","OrderId:100000116","True","750ml","2004","Nikolaihof Riesling Steinriesler","Austria, Niederösterreich, Wachau","White","White","Dry","Nikolaihof","Riesling","Riesling","Unknown","Steinriesler","Austria","Niederösterreich","Wachau","Unknown"
"1768485","100000117","11/17/2013","1/31/2014","K&L Auctions","USD","1","104.99","104.99","USD","1","0","OrderId:100000117","True","750ml","2012","Domaine de Montille Vosne-Romanée 1er Cru Aux Malconsorts","France, Burgundy, Côte de Nuits, Vosne-Romanée 1er Cru","Red","Red","Dry","Domaine de Montille","Pinot Noir","Pinot Noir","Unknown","Aux Malconsorts","France","Burgundy","Côte de Nuits","Vosne-Romanée 1er Cru"
"528214","100000118","11/3/2013","11/27/2013","Storyteller","USD","1","26.05","26.05","USD","2","0","OrderId:100000118","True","750ml","2006","Williams Selyem Pinot Noir Hirsch Vineyard","USA, California, Sonoma County, Sonoma Coast","Red","Red","Dry","Williams Selyem","Pinot Noir","Pinot Noir","Unknown","Hirsch Vineyard","USA","California","Sonoma County","Sonoma Coast"
"1575","100000119","11/23/2013","12/31/2013","K&L Auctions","USD","1","54.38","54.38","USD","4","0","OrderId:100000119","True","750ml","1995","Château Lynch-Bages","France, Bordeaux, Médoc, Pauillac","Red","Red","Dry","Château Lynch-Bages","Red Bordeaux Blend","Red Bordeaux Blend","Unknown","Unknown","France","Bordeaux","Médoc","Pauillac"
